task_id	status	hash	name	exit	submit	start	process	tag	module	container	attempt	script	scratch	workdir	queue	cpus	memory	disk	time	env	error_action	complete	duration	realtime	%cpu	rchar	wchar	syscr	syscw	read_bytes	write_bytes	%mem	vmem	rss	peak_vmem	peak_rss	vol_ctxt	inv_ctxt	native_id	dataset	hardware_type	chunks	threads	hostname	node_type
65	COMPLETED	7e/f56789	similarity_chunk (cervix/2)	0	1634231732861	1634231815000	similarity_chunk	cervix/2	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=cervix""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 2 4 similarity             --input cervix.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/7e/f56789d0c6b8ce9f271e1322d93887		1	15032385536					1634248663000.0	16930139.0	16848232.0	98.8	21775023.0	12190595383.0	3495.0	4470.0	1298432.0	12194213888.0	0.4	15899631616.0	297684992.0	15966789632.0	297684992.0	1006.0	214683.0	nf-7ef56789d0c6b8ce9f271e1322d93887	cervix	gpu	4.0	1.0	suncave-22	1080
66	COMPLETED	43/f69b20	similarity_chunk (cervix/3)	0	1634231733245	1634231734000	similarity_chunk	cervix/3	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=cervix""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 3 4 similarity             --input cervix.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/43/f69b20f4ff7a9c8eab4b4b8237e1f1		1	15032385536					1634248668000.0	16934755.0	16930875.0	98.5	21774943.0	12085991420.0	3492.0	4459.0	0.0	12089589760.0	0.2	15899521024.0	298868736.0	16008622080.0	298868736.0	991.0	220095.0	nf-43f69b20f4ff7a9c8eab4b4b8237e1f1	cervix	gpu	4.0	1.0	suncave-6	1080
92	COMPLETED	de/f5f90e	similarity_chunk (head-neck/1)	0	1634231831511	1634231868000	similarity_chunk	head-neck/1	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=head-neck""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 1 4 similarity             --input head-neck.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/de/f5f90e3024cddaaf3f1120357c5194		1	15032385536					1634252480000.0	20648489.0	20610921.0	100.3	39248823.0	22777251771.0	4568.0	4394.0	7467008.0	22779473920.0	0.1	17618575360.0	354992128.0	17685737472.0	372350976.0	1143.0	244904.0	nf-def5f90e3024cddaaf3f1120357c5194	head-neck	gpu	4.0	1.0	fiona8.ucsc.edu	1080Ti
72	COMPLETED	e5/2c0230	similarity_chunk (stomach/1)	0	1634231733558	1634231879000	similarity_chunk	stomach/1	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=stomach""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 1 4 similarity             --input stomach.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/e5/2c0230f5a6bd82f61142116a72c108		1	15032385536					1634259967000.0	28233442.0	28088205.0	99.7	49159916.0	29733803840.0	5279.0	4764.0	0.0	29738795008.0	0.2	17148289024.0	384942080.0	17215451136.0	385753088.0	1594.0	1573034.0	nf-e52c0230f5a6bd82f61142116a72c108	stomach	gpu	4.0	1.0	k8s-chase-ci-03.calit2.optiputer.net	1080Ti
74	COMPLETED	e3/183ef4	similarity_chunk (stomach/3)	0	1634231733759	1634231879000	similarity_chunk	stomach/3	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=stomach""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 3 4 similarity             --input stomach.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/e3/183ef480bd153dbaea5e82f3818d0b		1	15032385536					1634260051000.0	28317241.0	28171646.0	99.7	49159944.0	29813328986.0	5278.0	4756.0	0.0	29818351616.0	0.2	17148358656.0	385941504.0	17181962240.0	386224128.0	1949.0	1575121.0	nf-e3183ef480bd153dbaea5e82f3818d0b	stomach	gpu	4.0	1.0	k8s-chase-ci-03.calit2.optiputer.net	1080Ti
73	COMPLETED	6e/2dc137	similarity_chunk (stomach/2)	0	1634231733659	1634231879000	similarity_chunk	stomach/2	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=stomach""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 2 4 similarity             --input stomach.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/6e/2dc137c332e5386267db187cd8d8e1		1	15032385536					1634260139000.0	28405341.0	28255492.0	99.7	49159578.0	29908904799.0	5279.0	4765.0	0.0	29913927680.0	0.2	17148362752.0	385396736.0	17249075200.0	385945600.0	2023.0	1580799.0	nf-6e2dc137c332e5386267db187cd8d8e1	stomach	gpu	4.0	1.0	k8s-chase-ci-03.calit2.optiputer.net	1080Ti
56	COMPLETED	21/79a2b2	similarity_chunk (liver/0)	0	1634231732529	1634231802000	similarity_chunk	liver/0	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=liver""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 0 4 similarity             --input liver.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/21/79a2b2b56c7268048ddc284ebd8b06		1	15032385536					1634260150000.0	28417471.0	28346601.0	98.5	35142272.0	20149002712.0	4232.0	4232.0	315392.0	20154257408.0	0.2	16036732928.0	343728128.0	16053563392.0	349896704.0	1102.0	396447.0	nf-2179a2b2b56c7268048ddc284ebd8b06	liver	gpu	4.0	1.0	suncave-5	1080
91	COMPLETED	1c/709317	similarity_chunk (head-neck/0)	0	1634231840719	1634231891000	similarity_chunk	head-neck/0	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=head-neck""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 0 4 similarity             --input head-neck.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/1c/7093171bca5f94cd7456eb4d768630		1	15032385536					1634264148000.0	32307281.0	32255338.0	98.7	39176228.0	22842876376.0	4527.0	4390.0	11825152.0	22848569344.0	0.5	16070324224.0	363859968.0	16103923712.0	368820224.0	1704.0	477347.0	nf-1c7093171bca5f94cd7456eb4d768630	head-neck	gpu	4.0	1.0	suncave-13	1080
93	COMPLETED	7e/913f53	similarity_chunk (head-neck/2)	0	1634232480933	1634232530000	similarity_chunk	head-neck/2	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=head-neck""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 2 4 similarity             --input head-neck.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/7e/913f53546a55aaf9c2879acdee07b9		1	15032385536					1634264502000.0	32021067.0	31971302.0	98.9	39176006.0	22825550971.0	4528.0	4390.0	368640.0	22831054848.0	0.4	16009789440.0	325279744.0	16043397120.0	342319104.0	1232.0	495592.0	nf-7e913f53546a55aaf9c2879acdee07b9	head-neck	gpu	4.0	1.0	suncave-21	1080
69	COMPLETED	7b/fc13ea	similarity_chunk (thyroid/2)	0	1634231733351	1634231818000	similarity_chunk	thyroid/2	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=thyroid""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 2 4 similarity             --input thyroid.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/7b/fc13eab1911f9d2af35ddae9f501b4		1	15032385536					1634266370000.0	34636649.0	34551672.0	98.8	63252742.0	36230946374.0	6009.0	4436.0	0.0	36236611584.0	0.3	16170999808.0	413126656.0	16204599296.0	413405184.0	1331.0	614937.0	nf-7bfc13eab1911f9d2af35ddae9f501b4	thyroid	gpu	4.0	1.0	suncave-4	1080Ti
98	COMPLETED	5a/4caf8d	similarity_chunk (prostate/3)	0	1634243802840	1634243805000	similarity_chunk	prostate/3	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=prostate""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 3 4 similarity             --input prostate.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/5a/4caf8d7bd6154bb7efe0bd7803df8d		1	15032385536					1634270301000.0	26498160.0	26492313.0	99.1	45033255.0	26003500721.0	4959.0	4349.0	52215808.0	26008735744.0	0.2	16910073856.0	381591552.0	17010786304.0	381865984.0	1208.0	1290847.0	nf-5a4caf8d7bd6154bb7efe0bd7803df8d	prostate	gpu	4.0	1.0	prp-gpu-2.t2.ucsd.edu	1080Ti
97	COMPLETED	ae/4cae5a	similarity_chunk (prostate/2)	0	1634243145569	1634243146000	similarity_chunk	prostate/2	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=prostate""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 2 4 similarity             --input prostate.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/ae/4cae5ac7da68c36b266aa9096c068a		1	15032385536					1634270370000.0	27224431.0	27223096.0	99.7	44948217.0	26186496137.0	4869.0	4351.0	0.0	26191863808.0	0.2	16103895040.0	363139072.0	16171053056.0	363950080.0	1614.0	389731.0	nf-ae4cae5ac7da68c36b266aa9096c068a	prostate	gpu	4.0	1.0	suncave-2	1080Ti
84	COMPLETED	e4/accd35	similarity_chunk (breast/1)	0	1634231735693	1634231737000	similarity_chunk	breast/1	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=breast""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 1 4 similarity             --input breast.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/e4/accd3539ce3af1cf8ec59644ca74a0		1	15032385536					1634281506000.0	49770307.0	49767895.0	99.8	94079637.0	54703729730.0	7964.0	4667.0	14499840.0	54709821440.0	0.2	16854003712.0	457052160.0	16854056960.0	461328384.0	1405.0	1547559.0	nf-e4accd3539ce3af1cf8ec59644ca74a0	breast	gpu	4.0	1.0	k8s-ravi-01.calit2.optiputer.net	titan-xp
70	COMPLETED	e7/70a093	similarity_chunk (thyroid/3)	0	1634231733450	1634231884000	similarity_chunk	thyroid/3	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=thyroid""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 3 4 similarity             --input thyroid.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/e7/70a0932bad1bb131f85409f5352b90		1	15032385536					1634283307000.0	51573550.0	51421466.0	100.0	63203795.0	36366371079.0	5923.0	4435.0	7753728.0	36372103168.0	0.5	16014016512.0	387563520.0	16081178624.0	387846144.0	1483.0	752235.0	nf-e770a0932bad1bb131f85409f5352b90	thyroid	gpu	4.0	1.0	uicnrp03.evl.uic.edu	1070
82	COMPLETED	39/91eb6c	similarity_chunk (lung/3)	0	1634231734164	1634231737000	similarity_chunk	lung/3	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=lung""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 3 4 similarity             --input lung.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/39/91eb6c5c844a3ee96b5a781e8c9be1		1	15032385536					1634291949000.0	60214836.0	60211286.0	99.9	112042274.0	67174365894.0	9045.0	4622.0	38043648.0	67180384256.0	0.2	16954740736.0	500822016.0	17089007616.0	504758272.0	1327.0	1851186.0	nf-3991eb6c5c844a3ee96b5a781e8c9be1	lung	gpu	4.0	1.0	k8s-ravi-01.calit2.optiputer.net	titan-xp
80	COMPLETED	8a/d5d902	similarity_chunk (lung/1)	0	1634231733955	1634231868000	similarity_chunk	lung/1	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=lung""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 1 4 similarity             --input lung.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/8a/d5d90262b0127ec3e8a9ae0b29bc29		1	15032385536					1634299344000.0	67610045.0	67474904.0	100.6	112081093.0	67183808064.0	9090.0	4622.0	19873792.0	67189706752.0	0.2	18021502976.0	507478016.0	18155769856.0	508547072.0	2054.0	840428.0	nf-8ad5d90262b0127ec3e8a9ae0b29bc29	lung	gpu	4.0	1.0	fiona8.ucsc.edu	1080Ti
81	COMPLETED	f5/bb2d15	similarity_chunk (lung/2)	0	1634231734055	1634231802000	similarity_chunk	lung/2	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=lung""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 2 4 similarity             --input lung.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/f5/bb2d1586b3eae229a106196c430f5d		1	15032385536					1634299575000.0	67840945.0	67771882.0	99.6	112011813.0	67066213564.0	9051.0	4618.0	884736.0	67072245760.0	0.7	16473186304.0	502648832.0	16607449088.0	502648832.0	2014.0	1555656.0	nf-f5bb2d1586b3eae229a106196c430f5d	lung	gpu	4.0	1.0	suncave-27	1080Ti
85	COMPLETED	95/c3d6d3	similarity_chunk (breast/2)	0	1634231741166	1634231799000	similarity_chunk	breast/2	[]	systemsgenetics/kinc:3.4.2-gpu	1	"
        echo ""#TRACE node_type=${NODE_TYPE}""
        echo ""#TRACE dataset=breast""
        echo ""#TRACE hardware_type=gpu""
        echo ""#TRACE chunks=4""
        echo ""#TRACE threads=1""

        kinc settings set cuda 0
        kinc settings set opencl none
        kinc settings set threads 1
        kinc settings set logging off

        kinc chunkrun 2 4 similarity             --input breast.emx             --clusmethod gmm             --corrmethod spearman             --minexpr 0             --minsamp 25             --minclus 1             --maxclus 5             --crit ICL             --preout true             --postout true             --mincorr 0             --maxcorr 1             --bsize 0             --gsize 4096             --lsize 32
        "		/workspace/_workflows/615bb58bb327bc20ef768157/work/95/c3d6d3ca69ae9de913b4ea18943404		1	15032385536					1634314988000.0	83246834.0	83188795.0	98.8	94045819.0	54560379553.0	7966.0	4661.0	7905280.0	54566465536.0	0.6	16319225856.0	441376768.0	16386383872.0	450039808.0	2790.0	1158665.0	nf-95c3d6d3ca69ae9de913b4ea18943404	breast	gpu	4.0	1.0	suncave-10	1080
