hash	task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	gene_set	n_genes	n_train_samples	n_perturb_samples
50/775acc	228	2661522.pbs02	perturb	gene-set-027	perturb (gene-set-027)	COMPLETED	0			1	86400000			1	1623193616809	1623193619997	1623193639384	22575	16987		97.7	1.1	1547599872	26476617728	1547599872	26543726592	495485158	151439741	40143	36992	1796458	69632	3337	63	/scratch1/btsheal/work/50/775acc6194a6b86e0c2239e9b1d89d			gene-set-027	10	325	489
5a/ad0ed6	229	2661527.pbs02	perturb	gene-set-030	perturb (gene-set-030)	COMPLETED	0			1	86400000			1	1623193629958	1623193634381	1623193654386	24428	16723		97.4	1.2	1569619968	26549788672	1569619968	26549788672	495530332	151501101	42293	36992	1837418	131072	3339	63	/scratch1/btsheal/work/5a/ad0ed699f18eefd944ee5f38709aa8			gene-set-030	21	325	489
ee/813d25	230	2661532.pbs02	perturb	gene-set-029	perturb (gene-set-029)	COMPLETED	0			1	86400000			1	1623193643084	1623193649384	1623193664385	21301	17230		95.5	1.2	1561972736	26482417664	1561972736	26549526528	495468731	151417152	38933	36992	1784170	49152	3346	63	/scratch1/btsheal/work/ee/813d257e8766460eae4ed6101081b7			gene-set-029	6	325	489
2d/165785	231	2661538.pbs02	perturb	gene-set-028	perturb (gene-set-028)	COMPLETED	0			1	86400000			1	1623193656105	1623193664392	1623193679386	23281	15212		97.6	0.4	492978176	2376585216	492978176	2376585216	495493390	151451151	40580	36992	9058666	81920	3272	53	/scratch1/btsheal/work/2d/1657853abfd62dca3a202c07a2e0ff			gene-set-028	12	325	489
15/96f50c	232	2661543.pbs02	perturb	gene-set-032	perturb (gene-set-032)	COMPLETED	0			1	86400000			1	1623193669194	1623193674385	1623193694386	25192	17355		97.0	1.0	1333460992	26415570944	1333460992	26482679808	495468729	151417620	34077	36992	2410	49152	3364	63	/scratch1/btsheal/work/15/96f50cb59cde0d154df3f9a999de5a			gene-set-032	6	325	489
71/ba6e03	233	2661549.pbs02	perturb	gene-set-031	perturb (gene-set-031)	COMPLETED	0			1	86400000			1	1623193682362	1623193689384	1623193704386	22024	15738		94.9	0.3	475172864	2360582144	475172864	2360582144	495489266	151445155	36335	36992	1796458	73728	3278	43	/scratch1/btsheal/work/71/ba6e03d27b180dc8bb8aef353c6a33			gene-set-031	11	325	489
34/47c6c5	234	2661554.pbs02	perturb	gene-set-033	perturb (gene-set-033)	COMPLETED	0			1	86400000			1	1623193695576	1623193699385	1623193719388	23812	17255		95.4	1.1	1512050688	26482413568	1512050688	26482413568	495505695	151467766	34087	36992	1825130	98304	6703	57	/scratch1/btsheal/work/34/47c6c51a1c7c38d4547927aecac873			gene-set-033	15	325	489
98/19e417	235	2661559.pbs02	perturb	gene-set-034	perturb (gene-set-034)	COMPLETED	0			1	86400000			1	1623193708674	1623193714386	1623193729386	20712	16088		97.7	0.3	472489984	2357415936	472489984	2357415936	495468732	151417594	42326	36992	1780074	49152	3274	48	/scratch1/btsheal/work/98/19e4179ea2ae7d76aaf8c30ed7669f			gene-set-034	6	325	489
92/e11bfd	236	2661564.pbs02	perturb	gene-set-036	perturb (gene-set-036)	COMPLETED	0			1	86400000			1	1623193721733	1623193729393	1623193744389	22656	17262		96.7	1.1	1517391872	26482675712	1517391872	26549784576	495485169	151440038	36404	36992	2410	69632	3338	60	/scratch1/btsheal/work/92/e11bfd33d9b7386397667eb484cddf			gene-set-036	10	325	489
9d/875ce1	237	2661569.pbs02	perturb	gene-set-035	perturb (gene-set-035)	COMPLETED	0			1	86400000			1	1623193734805	1623193739386	1623193759389	24584	16479		96.3	1.2	1614581760	26565869568	1622183936	26616897536	495476949	151428771	35282	36992	8993130	57344	3373	65	/scratch1/btsheal/work/9d/875ce1b68a178cc955220427f4bea6			gene-set-035	8	325	489
1b/d4d636	238	2661574.pbs02	perturb	gene-set-038	perturb (gene-set-038)	COMPLETED	0			1	86400000			1	1623193747911	1623193754387	1623193769388	21477	16598		97.2	1.2	1619329024	26506452992	1619329024	26616627200	495476949	151428478	36316	36992	1788266	57344	3382	59	/scratch1/btsheal/work/1b/d4d6364951b6cc46d012e07b22edf5			gene-set-038	8	325	489
d3/7a8345	239	2661579.pbs02	perturb	gene-set-037	perturb (gene-set-037)	COMPLETED	0			1	86400000			1	1623193760954	1623193769397	1623193784388	23434	15969		97.3	0.3	472567808	2357686272	472567808	2357686272	495481050	151433707	34076	36992	9009514	65536	3277	53	/scratch1/btsheal/work/d3/7a8345d0cdb972fe976a95add06b11			gene-set-037	9	325	489
9a/cee7ec	240	2661583.pbs02	perturb	gene-set-040	perturb (gene-set-040)	COMPLETED	0			1	86400000			1	1623193774101	1623193779385	1623193799388	25287	17011		97.6	1.1	1550827520	26549522432	1550958592	26616631296	495526230	151495783	34374	36992	6506	126976	3344	64	/scratch1/btsheal/work/9a/cee7ecb9fa75818e829de9305945e2			gene-set-040	20	325	489
38/09477c	241	2661588.pbs02	perturb	gene-set-039	perturb (gene-set-039)	COMPLETED	0			1	86400000			1	1623193787159	1623193794386	1623193809392	22233	15381		97.5	0.4	490954752	2376581120	490954752	2376581120	495505697	151467985	36524	36992	6506	98304	3280	48	/scratch1/btsheal/work/38/09477cd93a8f6ac66dc256a6ead0e8			gene-set-039	15	325	489
76/2dcb69	242	2661594.pbs02	perturb	gene-set-041	perturb (gene-set-041)	COMPLETED	0			1	86400000			1	1623193800261	1623193804385	1623193824389	24128	16833		97.9	1.1	1548648448	26543730688	1548648448	26610839552	495526316	151495721	40413	36992	1845610	126976	3355	71	/scratch1/btsheal/work/76/2dcb69a70e02a858dc25196d8ed8d0			gene-set-041	20	325	489
c0/4148eb	243	2661598.pbs02	perturb	gene-set-042	perturb (gene-set-042)	COMPLETED	0			1	86400000			1	1623193813323	1623193819386	1623193834391	21068	16190		97.5	0.3	469450752	2354565120	469450752	2354565120	495497482	151456588	34080	36992	1808746	86016	3274	47	/scratch1/btsheal/work/c0/4148eb2a4a41ca12487884d8923697			gene-set-042	13	325	489
e5/24269f	244	2661605.pbs02	perturb	gene-set-043	perturb (gene-set-043)	COMPLETED	0			1	86400000			1	1623193826541	1623193834402	1623193849393	22852	17160		96.4	1.1	1530167296	26482413568	1530167296	26549522432	495518024	151484160	35166	36992	1825130	114688	6704	58	/scratch1/btsheal/work/e5/24269f3e7d2c7f52628a7c5a7fe178			gene-set-043	18	325	489
a1/93662d	245	2661618.pbs02	perturb	gene-set-045	perturb (gene-set-045)	COMPLETED	0			1	86400000			1	1623193839652	1623193844390	1623193864394	24742	16521		97.6	1.2	1629413376	26519007232	1629413376	26561437696	495472837	151423063	34845	36992	8976746	53248	3372	69	/scratch1/btsheal/work/a1/93662d2dfb18d98fd591b7ee5b3e36			gene-set-045	7	325	489
a5/d078ff	246	2661623.pbs02	perturb	gene-set-044	perturb (gene-set-044)	COMPLETED	0			1	86400000			1	1623193852622	1623193859391	1623193874393	21771	17266		96.6	1.0	1370562560	26409512960	1370562560	26476621824	495501588	151462207	40393	36992	6506	94208	3328	65	/scratch1/btsheal/work/a5/d078ff35921040019fe7e4e4c1ff0c			gene-set-044	14	325	489
79/5eda53	247	2661628.pbs02	perturb	gene-set-046	perturb (gene-set-046)	COMPLETED	0			1	86400000			1	1623193865667	1623193869391	1623193889391	23724	16402		97.7	0.3	466903040	2352168960	466903040	2352168960	495522125	151490124	40692	36992	1829226	118784	3361	71	/scratch1/btsheal/work/79/5eda53a6a73a7e7fa9ab24122ee072			gene-set-046	19	325	489
30/ec437d	248	2661632.pbs02	perturb	gene-set-047	perturb (gene-set-047)	COMPLETED	0			1	86400000			1	1623193878672	1623193884391	1623193899396	20724	16788		96.3	1.2	1575432192	26476621824	1575432192	26543730688	495489261	151444391	34077	36992	1808746	73728	3346	58	/scratch1/btsheal/work/30/ec437d1674c3d1a0095a6c51fdd11a			gene-set-047	11	325	489
b0/2c972e	249	2661636.pbs02	perturb	gene-set-048	perturb (gene-set-048)	COMPLETED	0			1	86400000			1	1623193891671	1623193899401	1623193914401	22730	15212		97.6	0.4	488964096	2373177344	488964096	2373177344	495509796	151473579	35121	36992	9124202	102400	3273	51	/scratch1/btsheal/work/b0/2c972efb186d92ffebfb8fbc1ac24e			gene-set-048	16	325	489
f2/3ec607	250	2661641.pbs02	perturb	gene-set-049	perturb (gene-set-049)	COMPLETED	0			1	86400000			1	1623193904672	1623193909400	1623193929401	24729	16784		96.0	1.2	1627217920	26576297984	1627217920	26610839552	495476900	151428432	34077	36992	1788266	57344	3378	64	/scratch1/btsheal/work/f2/3ec60719ed6af6f262c9d10359e339			gene-set-049	8	325	489
da/239425	251	2661645.pbs02	perturb	gene-set-050	perturb (gene-set-050)	COMPLETED	0			1	86400000			1	1623193917775	1623193924400	1623193939402	21627	15498		95.3	0.4	481067008	2364506112	481067008	2364506112	495522112	151489788	34077	36992	2410	118784	3275	43	/scratch1/btsheal/work/da/239425d6497653fb93edf4640b1860			gene-set-050	19	325	489
b1/e9e3b2	252	2661651.pbs02	perturb	gene-set-051	perturb (gene-set-051)	COMPLETED	0			1	86400000			1	1623193930891	1623193934399	1623193954402	23511	16836		95.7	1.2	1606955008	26574151680	1606955008	26616897536	495468730	151417430	38462	36992	1788266	49152	3371	62	/scratch1/btsheal/work/b1/e9e3b2c612b85aeca86f2aceeaf838			gene-set-051	6	325	489
d0/bef9d2	253	2661656.pbs02	perturb	gene-set-052	perturb (gene-set-052)	COMPLETED	0			1	86400000			1	1623193943970	1623193949402	1623193964403	20433	14873		97.4	0.4	499314688	2383962112	499314688	2383962112	495481053	151434837	37658	36992	2410	65536	3272	53	/scratch1/btsheal/work/d0/bef9d290325c6b704eefb44776216f			gene-set-052	9	325	489
b1/6a6227	254	2661661.pbs02	perturb	gene-set-053	perturb (gene-set-053)	COMPLETED	0			1	86400000			1	1623193957109	1623193964413	1623193979403	22294	18090		94.7	0.4	544538624	2480054272	592515072	2547163136	495489272	151445457	34599	36992	1808746	73728	6655	60	/scratch1/btsheal/work/b1/6a6227a990e7cbc1a49b5764ca7036			gene-set-053	11	325	489
b4/997b6a	255	2661666.pbs02	perturb	gene-set-054	perturb (gene-set-054)	COMPLETED	0			1	86400000			1	1623193970245	1623193974400	1623193994405	24160	15791		94.5	0.3	473133056	2356613120	473133056	2356613120	495481048	151434129	36657	36992	1792362	65536	3274	48	/scratch1/btsheal/work/b4/997b6a25d56ac5f0ef1a2c1a5ac65c			gene-set-054	9	325	489
e5/a09e2b	256	2661670.pbs02	perturb	gene-set-055	perturb (gene-set-055)	COMPLETED	0			1	86400000			1	1623193983306	1623193989403	1623194009401	26095	17244		95.5	1.2	1563799552	26482417664	1563799552	26549526528	495468733	151417120	35302	36992	1780074	49152	3341	62	/scratch1/btsheal/work/e5/a09e2bc6742fdef6c11f817b2a5046			gene-set-055	6	325	489
28/00d0b2	257	2661675.pbs02	perturb	gene-set-056	perturb (gene-set-056)	COMPLETED	0			1	86400000			1	1623193996363	1623194005145	1623194019405	23042	15322		97.5	0.4	489058304	2373042176	489058304	2373042176	495501591	151462198	38987	36992	9091434	94208	3274	49	/scratch1/btsheal/work/28/00d0b24a422dfb2dce267bc088a494			gene-set-056	14	325	489
97/7872ed	258	2661680.pbs02	perturb	gene-set-057	perturb (gene-set-057)	COMPLETED	0			1	86400000			1	1623194009303	1623194014403	1623194034407	25104	17797		97.0	0.5	703963136	14029631488	740339712	14096740352	495489263	151444904	40067	36992	1804650	73728	3330	62	/scratch1/btsheal/work/97/7872ed7add2b9e202c22790f036aa8			gene-set-057	11	325	489
7f/7fba03	259	2661685.pbs02	perturb	gene-set-058	perturb (gene-set-058)	COMPLETED	0			1	86400000			1	1623194022378	1623194029405	1623194044408	22030	16110		92.2	0.3	462798848	2347298816	462798848	2347298816	495501585	151462335	41454	36992	1808746	94208	3275	41	/scratch1/btsheal/work/7f/7fba03746a5e1978ff3fd520f941ba			gene-set-058	14	325	489
35/02a4e3	260	2661690.pbs02	perturb	gene-set-060	perturb (gene-set-060)	COMPLETED	0			1	86400000			1	1623194035485	1623194039407	1623194059409	23924	16858		97.8	1.2	1564598272	26549784576	1564598272	26616893440	495526238	151496289	40613	36992	1841514	126976	3336	65	/scratch1/btsheal/work/35/02a4e3d81a6cde4c8c4852e5f4e44d			gene-set-060	20	325	489
29/d77735	261	2661695.pbs02	perturb	gene-set-059	perturb (gene-set-059)	COMPLETED	0			1	86400000			1	1623194048595	1623194054408	1623194069407	20812	16420		96.3	1.2	1616084992	26573045760	1616871424	26616631296	495522136	151490218	38615	36992	9173354	118784	3379	59	/scratch1/btsheal/work/29/d77735dd7821e6ece2557ac715fb26			gene-set-059	19	325	489
ae/5aa6ed	262	2661700.pbs02	perturb	gene-set-062	perturb (gene-set-062)	COMPLETED	0			1	86400000			1	1623194061655	1623194065074	1623194084411	22756	16653		97.5	1.2	1605623808	26508546048	1605623808	26610577408	495518014	151484336	34082	36992	1833322	114688	3372	70	/scratch1/btsheal/work/ae/5aa6edf142c435de2cf760ab8b8f26			gene-set-062	18	325	489
ba/3b3388	263	2661705.pbs02	perturb	gene-set-063	perturb (gene-set-063)	COMPLETED	0			1	86400000			1	1623194074795	1623194079409	1623194094411	19616	15317		97.5	0.4	487104512	2371772416	487104512	2371772416	495526220	151495944	35091	36992	9189738	126976	3276	47	/scratch1/btsheal/work/ba/3b3388856ec05eb6d1e3b79eec6ca9			gene-set-063	20	325	489
0a/691bc2	264	2661710.pbs02	perturb	gene-set-061	perturb (gene-set-061)	COMPLETED	0			1	86400000			1	1623194088130	1623194094418	1623194109411	21281	16816		96.8	1.2	1625669632	26573963264	1625669632	26616631296	495509812	151472187	40853	36992	1816938	102400	6734	57	/scratch1/btsheal/work/0a/691bc2df5319060c8d02a8a441a3fb			gene-set-061	16	325	489
f3/9310b7	265	2661714.pbs02	perturb	gene-set-065	perturb (gene-set-065)	COMPLETED	0			1	86400000			1	1623194101286	1623194109419	1623194124412	23126	16252		97.7	0.3	471109632	2353520640	471109632	2353520640	495476949	151428478	38279	36992	1788266	57344	3272	44	/scratch1/btsheal/work/f3/9310b7acec381977bad37c9482835d			gene-set-065	8	325	489
4d/c2b1cc	266	2661719.pbs02	perturb	gene-set-064	perturb (gene-set-064)	COMPLETED	0			1	86400000			1	1623194114604	1623194119410	1623194139412	24808	17994		97.9	0.4	543911936	2480062464	591888384	2547171328	495493375	151451090	37539	36992	1812842	81920	3293	58	/scratch1/btsheal/work/4d/c2b1cc0068237d4ee20caebd9ac6aa			gene-set-064	12	325	489
c9/3529e6	267	2661725.pbs02	perturb	gene-set-066	perturb (gene-set-066)	COMPLETED	0			1	86400000			1	1623194127799	1623194134410	1623194149412	21613	16423		97.8	1.2	1615204352	26571300864	1622544384	26578640896	495493370	151450872	38867	36992	1800554	81920	3368	66	/scratch1/btsheal/work/c9/3529e639d2f979f5af8799f4da7e07			gene-set-066	12	325	489
9d/fe015c	268	2661730.pbs02	perturb	gene-set-068	perturb (gene-set-068)	COMPLETED	0			1	86400000			1	1623194140944	1623194149422	1623194164414	23470	16707		97.5	1.2	1608081408	26573918208	1608081408	26573918208	495530337	151501102	34077	36992	2410	131072	3370	63	/scratch1/btsheal/work/9d/fe015cc7e6f7e40a4da9f8c53e4a78			gene-set-068	21	325	489
2b/f44321	269	2661735.pbs02	perturb	gene-set-067	perturb (gene-set-067)	COMPLETED	0			1	86400000			1	1623194153951	1623194159409	1623194174412	20461	15142		97.1	0.4	490360832	2374090752	490360832	2374090752	495472834	151422751	41709	36992	8976746	53248	3276	49	/scratch1/btsheal/work/2b/f4432182dc840eba126fea9230f1a6			gene-set-067	7	325	489
99/b14848	270	2661743.pbs02	perturb	gene-set-069	perturb (gene-set-069)	COMPLETED	0			1	86400000			1	1623194177078	1623194184409	1623194199417	22339	16060		97.8	0.3	472702976	2358218752	472702976	2358218752	495497482	151457524	42760	36992	1812842	86016	3274	52	/scratch1/btsheal/work/99/b1484863e4146505e41f8930f11775			gene-set-069	13	325	489
21/bb5b2f	271	2661747.pbs02	perturb	gene-set-070	perturb (gene-set-070)	COMPLETED	0			1	86400000			1	1623194190170	1623194194413	1623194214421	24251	16732		97.5	1.2	1617932288	26505981952	1617932288	26610839552	495489219	151445159	34076	36992	1796458	73728	3364	58	/scratch1/btsheal/work/21/bb5b2fa9b74f0dc97733115f4d50fc			gene-set-070	11	325	489
d2/dcb6ab	272	2661752.pbs02	perturb	gene-set-071	perturb (gene-set-071)	COMPLETED	0			1	86400000			1	1623194203265	1623194209420	1623194224421	21156	15746		95.5	0.4	476987392	2362449920	476987392	2362449920	495476940	151428634	34076	36992	1788266	57344	3272	44	/scratch1/btsheal/work/d2/dcb6abc96e767ac96693761087828e			gene-set-071	8	325	489
77/c6fe69	273	2661757.pbs02	perturb	gene-set-072	perturb (gene-set-072)	COMPLETED	0			1	86400000			1	1623194216463	1623194224428	1623194239425	22962	17677		94.0	0.5	706985984	14029893632	742166528	14029893632	495468733	151417008	37670	36992	8960362	49152	6707	68	/scratch1/btsheal/work/77/c6fe69e73494318ec842b5bb8ee06a			gene-set-072	6	325	489
40/27ff9a	274	2661762.pbs02	perturb	gene-set-074	perturb (gene-set-074)	COMPLETED	0			1	86400000			1	1623194229609	1623194234422	1623194254427	24818	15515		96.8	0.4	483172352	2365956096	483172352	2365956096	495489266	151445253	41154	36992	1796458	73728	3271	54	/scratch1/btsheal/work/40/27ff9a0b531cf6551d3714bb6efb5f			gene-set-074	11	325	489
9b/c50446	275	2661766.pbs02	perturb	gene-set-073	perturb (gene-set-073)	COMPLETED	0			1	86400000			1	1623194242720	1623194250473	1623194264426	21706	16523		97.6	0.3	470024192	2356101120	470024192	2356101120	495468729	151416865	37549	36992	8960362	49152	3370	61	/scratch1/btsheal/work/9b/c50446b824fc01e3779268e3338c53			gene-set-073	6	325	489
db/ceb762	276	2661771.pbs02	perturb	gene-set-075	perturb (gene-set-075)	COMPLETED	0			1	86400000			1	1623194255906	1623194259426	1623194279425	23519	16118		97.7	0.3	471093248	2353651712	471093248	2353651712	495497475	151456398	35495	36992	1812842	86016	3276	48	/scratch1/btsheal/work/db/ceb762cde82208797162717ec6f7e5			gene-set-075	13	325	489
19/d057d1	277	2661776.pbs02	perturb	gene-set-076	perturb (gene-set-076)	COMPLETED	0			1	86400000			1	1623194269051	1623194274425	1623194294426	25375	18341		97.7	0.4	539271168	2474262528	586883072	2541371392	495485156	151439402	36536	36992	2410	69632	3290	60	/scratch1/btsheal/work/19/d057d118fe80d2d9132e718e9edcdb			gene-set-076	10	325	489
1b/62f47d	278	2661781.pbs02	perturb	gene-set-078	perturb (gene-set-078)	COMPLETED	0			1	86400000			1	1623194282165	1623194289425	1623194304426	22261	15130		97.3	0.4	493350912	2375028736	493350912	2375028736	495513916	151479360	34076	36992	1829226	110592	3274	45	/scratch1/btsheal/work/1b/62f47d360d89e19cb61aaf9bb1b319			gene-set-078	17	325	489
de/40a052	279	2661785.pbs02	perturb	gene-set-079	perturb (gene-set-079)	COMPLETED	0			1	86400000			1	1623194295565	1623194304433	1623194319425	23860	16653		97.8	1.2	1605550080	26507268096	1605550080	26610839552	495476956	151428492	40686	36992	8993130	57344	3366	58	/scratch1/btsheal/work/de/40a0521245f7b85cf6d7f3828eb374			gene-set-079	8	325	489
be/0f2f35	280	2661792.pbs02	perturb	gene-set-077	perturb (gene-set-077)	COMPLETED	0			1	86400000			1	1623194308575	1623194310046	1623194329426	20851	15990		97.4	0.4	476401664	2358353920	476401664	2358353920	495526243	151494874	40866	36992	1837418	126976	3273	62	/scratch1/btsheal/work/be/0f2f355e4d9665da17ccdd558e2093			gene-set-077	20	325	489
c4/7628a6	281	2661797.pbs02	perturb	gene-set-080	perturb (gene-set-080)	COMPLETED	0			1	86400000			1	1623194321619	1623194329431	1623194344428	22809	17038		97.6	1.2	1562841088	26549784576	1562841088	26616893440	495509796	151473037	36425	36992	2410	102400	3340	70	/scratch1/btsheal/work/c4/7628a6e367fc5e52a3673473117787			gene-set-080	16	325	489
94/4662ab	282	2661802.pbs02	perturb	gene-set-081	perturb (gene-set-081)	COMPLETED	0			1	86400000			1	1623194334787	1623194339430	1623194359428	24641	16993		95.5	1.2	1554382848	26543472640	1554382848	26610581504	495513916	151478976	34077	36992	1833322	110592	3355	69	/scratch1/btsheal/work/94/4662ab165611bba4b8837212356d33			gene-set-081	17	325	489
64/9769fd	283	2661807.pbs02	perturb	gene-set-082	perturb (gene-set-082)	COMPLETED	0			1	86400000			1	1623194348110	1623194354428	1623194369429	21319	17049		95.3	1.1	1550520320	26476621824	1551417344	26543730688	495513900	151478185	35346	36992	2410	106496	6698	64	/scratch1/btsheal/work/64/9769fda8de8e245ce4769e51056332			gene-set-082	17	325	489
4d/ba09b4	284	2661813.pbs02	perturb	gene-set-083	perturb (gene-set-083)	COMPLETED	0			1	86400000			1	1623194361358	1623194369437	1623194384432	23074	15958		93.6	0.3	472850432	2355433472	472850432	2355433472	495518014	151483975	38400	36992	1837418	114688	3275	41	/scratch1/btsheal/work/4d/ba09b4b1304e2405c221e1be74ac3e			gene-set-083	18	325	489
42/8babd4	285	2661818.pbs02	perturb	gene-set-085	perturb (gene-set-085)	COMPLETED	0			1	86400000			1	1623194374549	1623194379429	1623194399430	24881	16452		97.6	0.3	473276416	2357145600	473276416	2357145600	495501589	151462150	36063	36992	2410	94208	3363	65	/scratch1/btsheal/work/42/8babd4dedf02f18363ee81ec26b553			gene-set-085	14	325	489
7c/d0e8db	286	2661822.pbs02	perturb	gene-set-084	perturb (gene-set-084)	COMPLETED	0			1	86400000			1	1623194387572	1623194394430	1623194409434	21862	15654		97.5	0.4	486154240	2370994176	486154240	2370994176	495513899	151479061	34077	36992	1825130	110592	3273	47	/scratch1/btsheal/work/7c/d0e8dbcdb65982ac18c1daf43cd448			gene-set-084	17	325	489
ec/ca4115	287	2661827.pbs02	perturb	gene-set-086	perturb (gene-set-086)	COMPLETED	0			1	86400000			1	1623194400596	1623194404431	1623194424432	23836	17170		96.2	1.1	1540349952	26543464448	1540349952	26543464448	495513994	151478954	37682	36992	9140586	110592	3331	60	/scratch1/btsheal/work/ec/ca4115ac7036045c2572526d090092			gene-set-086	17	325	489
39/4c65af	288	2661832.pbs02	perturb	gene-set-087	perturb (gene-set-087)	COMPLETED	0			1	86400000			1	1623194413722	1623194419430	1623194434432	20710	15299		97.5	0.4	486080512	2371231744	486080512	2371231744	495530338	151501631	35071	36992	1845610	131072	3273	50	/scratch1/btsheal/work/39/4c65af60a3ec11d208b75788c94099			gene-set-087	21	325	489
09/d50701	289	2661836.pbs02	perturb	gene-set-088	perturb (gene-set-088)	COMPLETED	0			1	86400000			1	1623194426839	1623194434441	1623194449433	22594	17258		97.6	1.1	1419038720	26415566848	1419038720	26482675712	495493380	151451013	34076	36992	1800554	81920	3329	57	/scratch1/btsheal/work/09/d50701bb0f95f3db745cff803f9dc2			gene-set-088	12	325	489
32/a8ac09	290	2661841.pbs02	perturb	gene-set-089	perturb (gene-set-089)	COMPLETED	0			1	86400000			1	1623194440074	1623194444433	1623194464435	24361	16629		96.8	1.2	1612427264	26514763776	1612427264	26514763776	495468731	151417324	40261	36992	1775978	49152	3351	70	/scratch1/btsheal/work/32/a8ac099deaa46785d6e5202aee4862			gene-set-089	6	325	489
37/e5d40e	291	2661847.pbs02	perturb	gene-set-091	perturb (gene-set-091)	COMPLETED	0			1	86400000			1	1623194453261	1623194459433	1623194474435	21174	16872		97.7	1.1	1553408000	26549784576	1553408000	26616893440	495493372	151450783	34765	36992	9058666	81920	3353	63	/scratch1/btsheal/work/37/e5d40ee81f38c23f1a4b989f67231b			gene-set-091	12	325	489
fb/b62991	292	2661852.pbs02	perturb	gene-set-090	perturb (gene-set-090)	COMPLETED	0			1	86400000			1	1623194466414	1623194474452	1623194489436	23022	15482		95.7	0.4	481120256	2365550592	481120256	2365550592	495468735	151417469	34740	36992	1780074	49152	3285	45	/scratch1/btsheal/work/fb/b62991bbb215674340163c514f80f8			gene-set-090	6	325	489
08/b59164	293	2661857.pbs02	perturb	gene-set-092	perturb (gene-set-092)	COMPLETED	0			1	86400000			1	1623194479569	1623194484434	1623194504445	24876	17711		96.5	0.6	878858240	26275028992	878858240	26275028992	495468731	151416372	38613	36992	8960362	45056	6698	59	/scratch1/btsheal/work/08/b5916409ec9d52d537e29c98c5652d			gene-set-092	6	325	489
c3/e4ba99	294	2661862.pbs02	perturb	gene-set-093	perturb (gene-set-093)	COMPLETED	0			1	86400000			1	1623194492730	1623194500062	1623194514444	21714	16602		97.6	1.2	1628655616	26574815232	1628655616	26574815232	495509800	151473255	39806	36992	2410	102400	3366	69	/scratch1/btsheal/work/c3/e4ba99ccfae3543db2a3767a9dd2f1			gene-set-093	16	325	489
dd/6c9cdd	295	2661868.pbs02	perturb	gene-set-094	perturb (gene-set-094)	COMPLETED	0			1	86400000			1	1623194505962	1623194509442	1623194529446	23484	16850		97.6	1.2	1566482432	26549788672	1566482432	26616897536	495530325	151501480	35615	36992	1845610	131072	3349	65	/scratch1/btsheal/work/dd/6c9cddff6b20bd6a903de5fad89581			gene-set-094	21	325	489
81/358a2d	296	2661873.pbs02	perturb	gene-set-097	perturb (gene-set-097)	COMPLETED	0			1	86400000			1	1623194519080	1623194524445	1623194539446	20366	15730		94.7	0.4	477032448	2361790464	477032448	2361790464	495481066	151434051	35787	36992	1796458	65536	3274	50	/scratch1/btsheal/work/81/358a2d399b90ed6412417533f0e4c8			gene-set-097	9	325	489
30/24eddb	297	2661879.pbs02	perturb	gene-set-096	perturb (gene-set-096)	COMPLETED	0			1	86400000			1	1623194532253	1623194539453	1623194554445	22192	17283		96.3	1.1	1507532800	26482679808	1507532800	26549788672	495526232	151495943	36566	36992	9189738	126976	3336	67	/scratch1/btsheal/work/30/24eddb7d7bd7864cbf9f3dce831871			gene-set-096	20	325	489
04/6f98cb	298	2661885.pbs02	perturb	gene-set-095	perturb (gene-set-095)	COMPLETED	0			1	86400000			1	1623194545430	1623194549445	1623194569446	24016	15384		95.3	0.4	485425152	2368708608	485425152	2368708608	495505701	151467892	34615	36992	2410	98304	3277	46	/scratch1/btsheal/work/04/6f98cb141e694a8be779dc3735ef7c			gene-set-095	15	325	489
e7/b7d434	299	2661890.pbs02	perturb	gene-set-098	perturb (gene-set-098)	COMPLETED	0			1	86400000			1	1623194558442	1623194560127	1623194579447	21005	16830		97.6	1.2	1609326592	26574041088	1609326592	26616893440	495509798	151473624	36398	36992	2410	102400	3362	68	/scratch1/btsheal/work/e7/b7d4341c3633840e97d3b756ecf156			gene-set-098	16	325	489
7e/cdba67	300	2661896.pbs02	perturb	gene-set-099	perturb (gene-set-099)	COMPLETED	0			1	86400000			1	1623194571518	1623194579456	1623194594450	22932	16215		97.6	0.3	468901888	2354163712	468901888	2354163712	495530333	151501920	34191	36992	1849706	131072	3275	54	/scratch1/btsheal/work/7e/cdba67546b55a2e4685600a933352e			gene-set-099	21	325	489
af/6de442	201	2664339.pbs02	perturb	gene-set-001	perturb (gene-set-001)	COMPLETED	0			1	86400000			1	1623201187926	1623201192917	1623201212919	24993	16250		95.3	0.4	532496384	2412089344	532496384	2412089344	495493567	151413411	39249	36993	54499690	45056	6658	50	/scratch1/btsheal/work/af/6de442c1ce51d4ced13babdf8520b6			gene-set-001	12	569	245
