hash	task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	gene_set	n_genes	n_train_samples	n_perturb_samples
6e/c44942	376	2662297.pbs02	visualize	gene-set-075	visualize (gene-set-075)	COMPLETED	0			1	86400000			1	1623195648092	1623196494709	1623196660372	1012280	164445		102.9	0.3	401223680	1162162176	439152640	1224552448	481301310	158847479	31023	37468	84502	8105984	4680	386	/scratch1/btsheal/work/6e/c44942eb05ddd3e5d20cc7866448b9			gene-set-075	13	325	489
90/8f1b3f	322	2662009.pbs02	visualize	gene-set-021	visualize (gene-set-021)	COMPLETED	0			1	86400000			1	1623194860414	1623196514660	1623196669687	1809273	154460		102.1	0.3	400498688	1166123008	438743040	1228775424	481267605	157943494	40720	37468	55830	8105984	4695	1063	/scratch1/btsheal/work/90/8f1b3f4e9bee9c45a17059d755dfed			gene-set-021	8	325	489
ea/4dc393	395	2662510.pbs02	visualize	gene-set-094	visualize (gene-set-094)	COMPLETED	0			1	86400000			1	1623196298061	1623196480523	1623196669763	371702	186913		101.4	0.3	402944000	1166979072	439808000	1228832768	481334691	160407156	34759	37468	129558	10108928	4820	410	/scratch1/btsheal/work/ea/4dc393dd270fc89886a337a1048382			gene-set-094	21	325	489
0d/2c7573	384	2662369.pbs02	visualize	gene-set-083	visualize (gene-set-083)	COMPLETED	0			1	86400000			1	1623195857624	1623196524721	1623196699740	842116	175426		103.0	0.3	404299776	1162489856	439508992	1224605696	481328887	159774961	44150	37468	113174	10104832	3126	522	/scratch1/btsheal/work/0d/2c7573f0d61edc0c779d98a56aac88			gene-set-083	18	325	489
83/cfbb59	351	2662151.pbs02	visualize	gene-set-050	visualize (gene-set-050)	COMPLETED	0			1	86400000			1	1623195241070	1623196624703	1623196814715	1573645	189453		101.4	0.3	402747392	1166979072	439644160	1228832768	481328379	159999389	38285	37468	117270	10104832	4708	1440	/scratch1/btsheal/work/83/cfbb59c47d80c414fd323b8d966fa8			gene-set-050	19	325	489
d6/9f4d1e	338	2662086.pbs02	visualize	gene-set-038	visualize (gene-set-038)	COMPLETED	0			1	86400000			1	1623195070494	1623196664694	1623196819700	1749206	153373		102.9	0.3	400965632	1161900032	439234560	1224552448	481273391	157926581	33848	37468	55830	8110080	4694	368	/scratch1/btsheal/work/d6/9f4d1e0e1c8852c8b765991b847c4d			gene-set-038	8	325	489
56/5a67a2	390	2662447.pbs02	visualize	gene-set-089	visualize (gene-set-089)	COMPLETED	0			1	86400000			1	1623196102910	1623196679745	1623196829745	726835	151920		102.3	0.3	400568320	1165860864	439074816	1228775424	481256075	157650964	30995	37468	47638	8097792	4712	1345	/scratch1/btsheal/work/56/5a67a2d5999ba6fcdedc75b2b15b9e			gene-set-089	6	325	489
92/50f6a8	371	2662250.pbs02	visualize	gene-set-070	visualize (gene-set-070)	COMPLETED	0			1	86400000			1	1623195502968	1623196679718	1623196840392	1337424	163316		101.7	0.3	401453056	1166118912	439377920	1228771328	481278370	158478850	40523	37468	72214	8105984	4795	338	/scratch1/btsheal/work/92/50f6a803f4310eacb113827f0c275e			gene-set-070	11	325	489
52/c5a512	397	2662524.pbs02	visualize	gene-set-096	visualize (gene-set-096)	COMPLETED	0			1	86400000			1	1623196340962	1623196704752	1623196884764	543802	177947		102.9	0.3	404250624	1162752000	439152640	1224605696	481340855	160217205	32840	37468	125462	10108928	3131	506	/scratch1/btsheal/work/52/c5a512d2f1958fcfc813abd587875e			gene-set-096	20	325	489
2a/53edc7	348	2662136.pbs02	visualize	gene-set-047	visualize (gene-set-047)	COMPLETED	0			1	86400000			1	1623195201549	1623196829704	1623196984731	1783182	159007		102.9	0.3	401747968	1161895936	439693312	1224548352	481289303	158458753	32501	37468	72214	8110080	4678	345	/scratch1/btsheal/work/2a/53edc7fb53ff094dd030942425a140			gene-set-047	11	325	489
76/3e46b5	374	2662265.pbs02	visualize	gene-set-074	visualize (gene-set-074)	COMPLETED	0			1	86400000			1	1623195542196	1623196840405	1623196999753	1457557	160568		101.9	0.3	401256448	1166123008	439156736	1228775424	481284003	158469241	43252	37468	72214	8110080	4729	1044	/scratch1/btsheal/work/76/3e46b5daca6cfb1bd517ae998e5176			gene-set-074	11	325	489
26/9c3313	357	2662179.pbs02	visualize	gene-set-056	visualize (gene-set-056)	COMPLETED	0			1	86400000			1	1623195319578	1623196824716	1623197004736	1685158	180017		101.2	0.3	401682432	1166381056	439336960	1228771328	481300789	159011421	34888	37468	92694	8105984	4691	1251	/scratch1/btsheal/work/26/9c33137c2c69bab41917a769f90587			gene-set-056	14	325	489
d6/92aaa5	385	2662379.pbs02	visualize	gene-set-085	visualize (gene-set-085)	COMPLETED	0			1	86400000			1	1623195887732	1623196854736	1623197024755	1137023	169851		101.7	0.3	401784832	1166385152	439431168	1228775424	481295361	159045698	45382	37468	92694	8114176	4761	366	/scratch1/btsheal/work/d6/92aaa504e896418f5eb0072be17ed7			gene-set-085	14	325	489
57/389b8f	321	2662005.pbs02	visualize	gene-set-019	visualize (gene-set-019)	COMPLETED	0			1	86400000			1	1623194847290	1623196894688	1623197059718	2212428	165567		102.9	0.3	401125376	1162424320	439181312	1224552448	481312671	159234766	32590	37468	96790	8110080	3152	697	/scratch1/btsheal/work/57/389b8f664d97a133927d7852c8789d			gene-set-019	15	325	489
31/f13842	354	2662165.pbs02	visualize	gene-set-053	visualize (gene-set-053)	COMPLETED	0			1	86400000			1	1623195280372	1623196994732	1623197154739	1874367	158364		102.7	0.3	400760832	1161895936	439414784	1224548352	481290369	158454276	35455	37468	72214	8101888	4244	357	/scratch1/btsheal/work/31/f13842704388c4da6e1a2690d71968			gene-set-053	11	325	489
9e/d598d8	337	2662081.pbs02	visualize	gene-set-035	visualize (gene-set-035)	COMPLETED	0			1	86400000			1	1623195057321	1623197014723	1623197179728	2122407	167241		101.4	0.3	401395712	1166118912	439713792	1228771328	481267363	157938716	31023	37468	55830	8105984	4720	892	/scratch1/btsheal/work/9e/d598d8468f95d72220bdc23a89d6a8			gene-set-035	8	325	489
ad/a4caa9	364	2662214.pbs02	visualize	gene-set-061	visualize (gene-set-061)	COMPLETED	0			1	86400000			1	1623195411069	1623197004749	1623197179757	1768688	170169		101.9	0.3	402038784	1166643200	439431168	1228771328	481310937	159369843	33371	37468	100886	8105984	4684	758	/scratch1/btsheal/work/ad/a4caa962e5e9012c66520a8cbfa829			gene-set-061	16	325	489
c9/a618ad	393	2662475.pbs02	visualize	gene-set-092	visualize (gene-set-092)	COMPLETED	0			1	86400000			1	1623196187837	1623197034758	1623197189759	1001922	154792		101.4	0.3	400613376	1165860864	439046144	1228775424	481249584	157582286	41868	37468	43542	8077312	4785	329	/scratch1/btsheal/work/c9/a618adf43dc1d24819f489dce5041e			gene-set-092	6	325	489
77/8c0f98	382	2662359.pbs02	visualize	gene-set-081	visualize (gene-set-081)	COMPLETED	0			1	86400000			1	1623195831294	1623197064750	1623197239773	1408479	172036		102.8	0.3	401350656	1162424320	439304192	1224552448	481323888	159541782	30991	37468	109078	9785344	3137	689	/scratch1/btsheal/work/77/8c0f989930c9a233f9edb28b1f930d			gene-set-081	17	325	489
c7/76b487	353	2662160.pbs02	visualize	gene-set-052	visualize (gene-set-052)	COMPLETED	0			1	86400000			1	1623195267289	1623197164733	1623197320374	2053085	157919		103.0	0.3	401428480	1161900032	439652352	1224552448	481279750	158115634	30992	37468	64022	8110080	4251	405	/scratch1/btsheal/work/c7/76b4871ac997bbc182e17b0a3311c8			gene-set-052	9	325	489
77/3275a9	373	2662259.pbs02	visualize	gene-set-072	visualize (gene-set-072)	COMPLETED	0			1	86400000			1	1623195529066	1623197184736	1623197339771	1810705	151692		102.0	0.3	401387520	1165856768	439844864	1228771328	481255759	157641719	32647	37468	47638	8101888	4712	1061	/scratch1/btsheal/work/77/3275a930af567aa58a81ea9ed5a759			gene-set-072	6	325	489
ec/cb7cd8	339	2662091.pbs02	visualize	gene-set-037	visualize (gene-set-037)	COMPLETED	0			1	86400000			1	1623195083472	1623197189722	1623197359757	2276285	167767		101.4	0.3	401477632	1166123008	439468032	1228775424	481272299	158099531	30986	37468	64022	8110080	4713	962	/scratch1/btsheal/work/ec/cb7cd8756a21c26ed833a25d72934d			gene-set-037	9	325	489
9e/42ac09	377	2662302.pbs02	visualize	gene-set-076	visualize (gene-set-076)	COMPLETED	0			1	86400000			1	1623195661059	1623197200414	1623197359788	1698729	162171		101.6	0.3	401481728	1166123008	439496704	1228775424	481272613	158292699	40566	37468	68118	8101888	4819	351	/scratch1/btsheal/work/9e/42ac091f2e3641416d2a35cb17f5af			gene-set-076	10	325	489
f8/ac8523	355	2662169.pbs02	visualize	gene-set-054	visualize (gene-set-054)	COMPLETED	0			1	86400000			1	1623195293534	1623197249757	1623197404767	2111233	155589		103.0	0.3	400748544	1161895936	439410688	1224548352	481279042	158087467	31154	37468	64022	8101888	3151	705	/scratch1/btsheal/work/f8/ac8523be23e8a5ac4e1673334e4d2c			gene-set-054	9	325	489
9e/83f111	399	2662534.pbs02	visualize	gene-set-098	visualize (gene-set-098)	COMPLETED	0			1	86400000			1	1623196367879	1623197334787	1623197504805	1136926	170758		102.8	0.3	402518016	1162424320	439390208	1224552448	481318536	159430035	43362	37468	100886	8167424	4266	391	/scratch1/btsheal/work/9e/83f111ba2b0e8681f8bc37df663c19			gene-set-098	16	325	489
c5/a64b6a	400	2662567.pbs02	visualize	gene-set-099	visualize (gene-set-099)	COMPLETED	0			1	86400000			1	1623196468094	1623197344790	1623197524807	1056713	181903		102.0	0.3	402956288	1166974976	439570432	1228832768	481340670	160486716	40260	37468	129558	10104832	4746	826	/scratch1/btsheal/work/c5/a64b6aad21f6a136c1c9f7afa7c12f			gene-set-099	21	325	489
ac/2d2ee9	386	2662410.pbs02	visualize	gene-set-084	visualize (gene-set-084)	COMPLETED	0			1	86400000			1	1623195983207	1623197369769	1623197544797	1561590	176706		101.5	0.3	402509824	1166712832	439611392	1228832768	481312272	159539001	31196	37468	109078	9900032	4827	382	/scratch1/btsheal/work/ac/2d2ee912ecb25f35c8dc8e19326419			gene-set-084	17	325	489
17/c3b924	388	2662419.pbs02	visualize	gene-set-087	visualize (gene-set-087)	COMPLETED	0			1	86400000			1	1623196009324	1623197364775	1623197564799	1555475	198465		101.2	0.3	403513344	1166970880	439336960	1228828672	481340222	160489121	35956	37468	129558	10108928	4720	1473	/scratch1/btsheal/work/17/c3b9241df444e65d96dcb9f3eaaf4b			gene-set-087	21	325	489
0c/1e1dea	387	2662415.pbs02	visualize	gene-set-086	visualize (gene-set-086)	COMPLETED	0			1	86400000			1	1623195996277	1623197414771	1623197584800	1588523	173412		102.9	0.3	401276928	1162424320	439189504	1224552448	481323866	159575213	31716	37468	109078	10014720	3122	1045	/scratch1/btsheal/work/0c/1e1dea8ece6bd0362cca819a8112d5			gene-set-086	17	325	489
11/a9a64f	379	2662313.pbs02	visualize	gene-set-079	visualize (gene-set-079)	COMPLETED	0			1	86400000			1	1623195687115	1623197524787	1623197680617	1993502	154683		103.0	0.3	400764928	1161900032	439193600	1224552448	481273405	157927907	36355	37468	55830	8101888	4229	359	/scratch1/btsheal/work/11/a9a64f56abee6a57bfc33eb3a57a6b			gene-set-079	8	325	489
45/62bbe5	329	2662043.pbs02	visualize	gene-set-030	visualize (gene-set-030)	COMPLETED	0			1	86400000			1	1623194952429	1623197539774	1623197719781	2767352	182507		101.9	0.3	404090880	1166974976	438919168	1228832768	481339851	160483153	31710	37468	129558	10108928	4721	921	/scratch1/btsheal/work/45/62bbe5c730d6198efca0162af2f81f			gene-set-030	21	325	489
12/6dab29	380	2662323.pbs02	visualize	gene-set-077	visualize (gene-set-077)	COMPLETED	0			1	86400000			1	1623195717850	1623197554790	1623197734794	2016944	182425		101.5	0.3	402243584	1166974976	438964224	1228832768	481328085	160191157	41735	37468	125462	10108928	4812	389	/scratch1/btsheal/work/12/6dab295d3576cc9b6e25c0a8cddd65			gene-set-077	20	325	489
e5/91b005	345	2662121.pbs02	visualize	gene-set-045	visualize (gene-set-045)	COMPLETED	0			1	86400000			1	1623195162225	1623197599780	1623197749788	2587563	152496		102.9	0.3	400572416	1161637888	439275520	1224552448	481267976	157790142	33273	37468	51734	8110080	3120	560	/scratch1/btsheal/work/e5/91b005d80ecc7e10bda781dc820b38			gene-set-045	7	325	489
44/ceff5f	328	2662038.pbs02	visualize	gene-set-027	visualize (gene-set-027)	COMPLETED	0			1	86400000			1	1623194939197	1623197584774	1623197754782	2815585	168580		101.4	0.3	400379904	1166123008	438513664	1228775424	481278332	158301628	34176	37468	68118	8114176	4707	937	/scratch1/btsheal/work/44/ceff5f1a5f2459d08eae02b6fc0426			gene-set-027	10	325	489
85/4d0727	361	2662198.pbs02	visualize	gene-set-059	visualize (gene-set-059)	COMPLETED	0			1	86400000			1	1623195371748	1623197689785	1623197864821	2493073	176034		102.9	0.3	406159360	1162756096	439795712	1224609792	481335130	159972290	32846	37468	117270	10096640	4276	394	/scratch1/btsheal/work/85/4d07274841925bb7ac059a0768eb9e			gene-set-059	19	325	489
18/8abca4	344	2662115.pbs02	visualize	gene-set-043	visualize (gene-set-043)	COMPLETED	0			1	86400000			1	1623195149050	1623197734780	1623197909817	2760767	176360		101.9	0.3	402489344	1166712832	439472128	1228832768	481322910	159791480	34313	37468	113174	10104832	4727	1389	/scratch1/btsheal/work/18/8abca47ba0b3342e260716c1c1ef67			gene-set-043	18	325	489
d6/dcc740	391	2662462.pbs02	visualize	gene-set-091	visualize (gene-set-091)	COMPLETED	0			1	86400000			1	1623196152921	1623197749813	1623197914828	1761907	166388		101.7	0.3	401858560	1166385152	439754752	1228775424	481283994	158668259	32025	37468	80406	8110080	4782	380	/scratch1/btsheal/work/d6/dcc7409c78467cee287a41f3f2739b			gene-set-091	12	325	489
b0/f4d5eb	389	2662424.pbs02	visualize	gene-set-088	visualize (gene-set-088)	COMPLETED	0			1	86400000			1	1623196022364	1623197769794	1623197929824	1907460	160618		103.0	0.3	400883712	1162162176	438988800	1224552448	481295925	158645215	31489	37468	80406	8101888	3157	636	/scratch1/btsheal/work/b0/f4d5eb15ee87acd0f07fb4c09c5021			gene-set-088	12	325	489
d2/274170	394	2662480.pbs02	visualize	gene-set-093	visualize (gene-set-093)	COMPLETED	0			1	86400000			1	1623196201039	1623197764795	1623197954828	1753789	185592		101.5	0.3	402132992	1166643200	439676928	1228771328	481311846	159437577	32547	37468	100886	8220672	4691	1472	/scratch1/btsheal/work/d2/2741708bbac6594028a11fb5f978f0			gene-set-093	16	325	489
1e/dad880	317	2661984.pbs02	visualize	gene-set-016	visualize (gene-set-016)	COMPLETED	0			1	86400000			1	1623194794611	1623197889810	1623198054820	3260209	165615		103.0	0.3	401883136	1162162176	439414784	1224552448	481301047	158863702	42971	37468	84502	8110080	4727	423	/scratch1/btsheal/work/1e/dad88014b389d626490e88f484ae8a			gene-set-016	13	325	489
51/d4c832	333	2662063.pbs02	visualize	gene-set-031	visualize (gene-set-031)	COMPLETED	0			1	86400000			1	1623195004817	1623197920430	1623198079819	3075002	159767		102.0	0.3	401420288	1166123008	439357440	1228775424	481283905	158443943	39715	37468	72214	8097792	4690	1186	/scratch1/btsheal/work/51/d4c832f4f3c2e89c8a89ae96dcfdaa			gene-set-031	11	325	489
2d/b3b651	365	2662219.pbs02	visualize	gene-set-065	visualize (gene-set-065)	COMPLETED	0			1	86400000			1	1623195424200	1623197949821	1623198104839	2680639	151957		103.0	0.3	400879616	1161900032	439541760	1224552448	481273391	157947772	30991	37468	55830	8110080	3128	540	/scratch1/btsheal/work/2d/b3b651908f9750bee0478f33f95069			gene-set-065	8	325	489
1d/296d4a	349	2662141.pbs02	visualize	gene-set-048	visualize (gene-set-048)	COMPLETED	0			1	86400000			1	1623195214810	1623197949817	1623198124835	2910025	174920		101.6	0.3	401379328	1166647296	439070720	1228775424	481306790	159430710	36903	37468	100886	8175616	4763	391	/scratch1/btsheal/work/1d/296d4a67a5925a0b5c4df4935a0725			gene-set-048	16	325	489
9a/402389	383	2662364.pbs02	visualize	gene-set-082	visualize (gene-set-082)	COMPLETED	0			1	86400000			1	1623195844433	1623197980515	1623198164836	2320403	185631		101.2	0.3	402264064	1166708736	439312384	1228828672	481316776	159525062	30985	37468	104982	9535488	4705	1004	/scratch1/btsheal/work/9a/4023898708d73ef4324d6385bc3f9d			gene-set-082	17	325	489
70/093c21	398	2662529.pbs02	visualize	gene-set-095	visualize (gene-set-095)	COMPLETED	0			1	86400000			1	1623196354118	1623198069825	1623198234840	1880722	165974		102.9	0.3	401428480	1162424320	439578624	1224552448	481312804	159228576	33194	37468	96790	8105984	4272	373	/scratch1/btsheal/work/70/093c219532d6244492c8ba3eb23f70			gene-set-095	15	325	489
5e/e943fc	300	2664826.pbs02	visualize	gene-set-001	visualize (gene-set-001)	COMPLETED	0			1	86400000			1	1623202498232	1623202502997	1623202603014	104782	95911		103.4	0.3	421560320	1185959936	498384896	1248088064	481246620	155074077	38855	37224	151464470	4112384	4040	266	/scratch1/btsheal/work/5e/e943fc3134c6abfa4b16ca640d6796			gene-set-001	12	569	245
01/c08959	302	2664836.pbs02	visualize	gene-set-000	visualize (gene-set-000)	COMPLETED	0			1	86400000			1	1623202524464	1623202533014	1623202628020	103556	95513		103.8	0.3	419991552	1185435648	497213440	1248088064	481241095	154705063	32314	37224	151452182	4104192	3984	758	/scratch1/btsheal/work/01/c089595ca3d2f3a740f1664c0c7473			gene-set-000	8	569	245
9f/b56105	304	2664845.pbs02	visualize	gene-set-003	visualize (gene-set-003)	COMPLETED	0			1	86400000			1	1623202550776	1623202558013	1623202633025	82249	75738		104.2	0.3	421023744	1181999104	498118656	1244127232	481271917	155518118	31172	37224	151476758	4927488	3962	332	/scratch1/btsheal/work/9f/b56105d9ce5f1996cd619ca10f9229			gene-set-003	17	569	245
e1/68881b	303	2664841.pbs02	visualize	gene-set-002	visualize (gene-set-002)	COMPLETED	0			1	86400000			1	1623202537645	1623202543675	1623202638019	100374	93825		104.0	0.3	421359616	1185959936	498155520	1248088064	481252155	155073190	39910	37224	151464470	4108288	4008	601	/scratch1/btsheal/work/e1/68881bf1e1561e437517a0975309e1			gene-set-002	12	569	245
9b/5ad7b3	305	2664850.pbs02	visualize	gene-set-004	visualize (gene-set-004)	COMPLETED	0			1	86400000			1	1623202563848	1623202568015	1623202668020	104172	97068		104.4	0.3	420765696	1181999104	497631232	1243865088	481269618	155452998	31171	37224	151472662	4161536	3969	418	/scratch1/btsheal/work/9b/5ad7b3545e3ff16a5a517af61498a7			gene-set-004	16	569	245
68/3f5bcd	308	2664865.pbs02	visualize	gene-set-009	visualize (gene-set-009)	COMPLETED	0			1	86400000			1	1623202602917	1623202603669	1623202703025	100108	94298		103.7	0.3	420462592	1185697792	497348608	1248088064	481243757	154971218	35460	37224	39446	4112384	2453	238	/scratch1/btsheal/work/68/3f5bcd217404249c536051378688ee			gene-set-009	11	569	245
89/a13b5f	306	2664855.pbs02	visualize	gene-set-005	visualize (gene-set-005)	COMPLETED	0			1	86400000			1	1623202576774	1623202643017	1623202738020	161246	93668		104.6	0.3	420552704	1181736960	497901568	1243865088	481266945	155341425	37856	37224	51734	4087808	2418	290	/scratch1/btsheal/work/89/a13b5f130c4ed476a992feb3cc308c			gene-set-005	15	569	245
48/51f9d9	310	2664875.pbs02	visualize	gene-set-008	visualize (gene-set-008)	COMPLETED	0			1	86400000			1	1623202628995	1623202633049	1623202748027	119032	112669		103.1	0.3	422072320	1186545664	497876992	1248141312	481277305	155965742	37352	37224	68118	5107712	2398	660	/scratch1/btsheal/work/48/51f9d952f0d5b367e730d25183334c			gene-set-008	21	569	245
a0/fdc258	311	2664880.pbs02	visualize	gene-set-010	visualize (gene-set-010)	COMPLETED	0			1	86400000			1	1623202642050	1623202648025	1623202753029	110979	104438		104.0	0.3	421539840	1186553856	497434624	1248149504	481277606	155974429	35066	37224	68118	5103616	2419	813	/scratch1/btsheal/work/a0/fdc25866583b7bc023dd046d6b6d19			gene-set-010	21	569	245
43/3b9941	313	2664890.pbs02	visualize	gene-set-013	visualize (gene-set-013)	COMPLETED	0			1	86400000			1	1623202668188	1623202673028	1623202763029	94841	87084		105.5	0.3	420012032	1181212672	497643520	1243865088	481246892	154714363	30995	37224	31254	4112384	2376	328	/scratch1/btsheal/work/43/3b9941f8ef02a830fde66b8a7fd66a			gene-set-013	8	569	245
13/bef325	309	2664870.pbs02	visualize	gene-set-007	visualize (gene-set-007)	COMPLETED	0			1	86400000			1	1623202615964	1623202713020	1623202818026	202062	105893		103.1	0.3	422445056	1186545664	498036736	1248141312	481271710	155957378	38382	37224	68118	5103616	3574	352	/scratch1/btsheal/work/13/bef325f98c9b9bd7452e316582ae68			gene-set-007	21	569	245
c4/a33685	316	2664905.pbs02	visualize	gene-set-016	visualize (gene-set-016)	COMPLETED	0			1	86400000			1	1623202707247	1623202743034	1623202838054	130807	92454		105.1	0.3	457863168	1186832384	498081792	1243865088	481261010	155167793	38348	37224	43542	4112384	3508	219	/scratch1/btsheal/work/c4/a33685a60e4e967b5ac8398a29ae73			gene-set-016	13	569	245
76/8c5c59	315	2664901.pbs02	visualize	gene-set-014	visualize (gene-set-014)	COMPLETED	0			1	86400000			1	1623202694251	1623202758028	1623202848053	153802	89099		103.7	0.3	419758080	1185435648	497250304	1248088064	481237967	154613936	30988	37224	27158	4091904	3539	550	/scratch1/btsheal/work/76/8c5c59a51e538ecfce24b6a058374a			gene-set-014	7	569	245
0a/ea3dd7	317	2664910.pbs02	visualize	gene-set-017	visualize (gene-set-017)	COMPLETED	0			1	86400000			1	1623202720197	1623202758033	1623202853056	132859	97829		103.3	0.3	420093952	1185697792	497270784	1248088064	481243633	154805950	32098	37224	35350	4116480	3957	968	/scratch1/btsheal/work/0a/ea3dd7eee7f45ffd9a715734c1813f			gene-set-017	9	569	245
79/5f36b5	318	2664915.pbs02	visualize	gene-set-015	visualize (gene-set-015)	COMPLETED	0			1	86400000			1	1623202733344	1623202768034	1623202858054	124710	89842		104.6	0.3	419811328	1181212672	497639424	1243865088	481247231	154703201	40776	37224	31254	4104192	2395	410	/scratch1/btsheal/work/79/5f36b5dea0d7bd5f762b423df17909			gene-set-015	8	569	245
54/587d4b	320	2664926.pbs02	visualize	gene-set-020	visualize (gene-set-020)	COMPLETED	0			1	86400000			1	1623202759476	1623202823036	1623202918059	158583	91994		103.7	0.3	420167680	1185435648	497479680	1248088064	481232293	154623014	36295	37224	27158	4108288	2404	253	/scratch1/btsheal/work/54/587d4bc992af2a806c78e20d04fce3			gene-set-020	7	569	245
5e/b7b615	326	2664956.pbs02	visualize	gene-set-025	visualize (gene-set-025)	COMPLETED	0			1	86400000			1	1623202837939	1623202843786	1623202938071	100132	93388		105.1	0.3	420442112	1181736960	497577984	1243865088	481263559	155234250	42877	37224	47638	4112384	2361	204	/scratch1/btsheal/work/5e/b7b615e16ec54b3575986b9055646c			gene-set-025	14	569	245
b7/b02e07	327	2664960.pbs02	visualize	gene-set-026	visualize (gene-set-026)	COMPLETED	0			1	86400000			1	1623202850953	1623202858084	1623202953085	102132	96964		103.8	0.3	421564416	1186222080	497958912	1248088064	481263289	155440947	38198	37224	51734	4116480	2387	529	/scratch1/btsheal/work/b7/b02e07a7f84fcca769acaadd353f2f			gene-set-026	16	569	245
51/caf5d1	314	2664896.pbs02	visualize	gene-set-011	visualize (gene-set-011)	COMPLETED	0			1	86400000			1	1623202681195	1623202868049	1623202963775	282580	94533		104.5	0.3	420761600	1181736960	497848320	1243865088	481261377	155160115	33446	37224	43542	4104192	3527	349	/scratch1/btsheal/work/51/caf5d19d7c9431dc514f58ffc8c5e4			gene-set-011	13	569	245
75/8406d2	323	2664940.pbs02	visualize	gene-set-024	visualize (gene-set-024)	COMPLETED	0			1	86400000			1	1623202798698	1623202863059	1623202963799	165101	98578		103.1	0.3	421093376	1185697792	498085888	1248088064	481243674	154791283	31690	37224	35350	4112384	2370	387	/scratch1/btsheal/work/75/8406d2290e3eedce244dee01359e3c			gene-set-024	9	569	245
bd/30bb08	307	2664860.pbs02	visualize	gene-set-006	visualize (gene-set-006)	COMPLETED	0			1	86400000			1	1623202589840	1623202923045	1623203018052	428212	92018		103.9	0.3	420925440	1185697792	498241536	1248088064	481235544	154701294	43075	37224	31254	4108288	3553	314	/scratch1/btsheal/work/bd/30bb081e69260c4a0ba97b93df9fa4			gene-set-006	8	569	245
f3/a605d3	334	2664995.pbs02	visualize	gene-set-033	visualize (gene-set-033)	COMPLETED	0			1	86400000			1	1623202942548	1623202948085	1623203043079	100531	96289		105.0	0.3	420573184	1181736960	497831936	1243865088	481266765	155352825	40052	37224	51734	4112384	2386	230	/scratch1/btsheal/work/f3/a605d32eb8209d1ba53a8671d2d97c			gene-set-033	15	569	245
1f/8756b9	335	2665000.pbs02	visualize	gene-set-034	visualize (gene-set-034)	COMPLETED	0			1	86400000			1	1623202955547	1623202963831	1623203053078	97531	89288		104.4	0.3	420573184	1185435648	497721344	1248088064	481235409	154555477	30990	37224	27158	4104192	3537	751	/scratch1/btsheal/work/1f/8756b910aa63cb1adb9b967bfdaa9e			gene-set-034	6	569	245
25/2eb333	331	2664980.pbs02	visualize	gene-set-031	visualize (gene-set-031)	COMPLETED	0			1	86400000			1	1623202903319	1623202968073	1623203058072	154753	90113		105.0	0.3	420614144	1181474816	497958912	1243865088	481255454	154963528	36337	37224	39446	4104192	2398	345	/scratch1/btsheal/work/25/2eb3330e438938ed1196ebee464184			gene-set-031	11	569	245
71/9c451e	322	2664936.pbs02	visualize	gene-set-019	visualize (gene-set-019)	COMPLETED	0			1	86400000			1	1623202785614	1623202973055	1623203073060	287446	103701		102.5	0.3	420757504	1185959936	497430528	1248088064	481260443	155346661	33945	37224	51734	4108288	3499	862	/scratch1/btsheal/work/71/9c451ee59eedbb610f9aafc15caaac			gene-set-019	15	569	245
e8/2776ba	333	2664990.pbs02	visualize	gene-set-030	visualize (gene-set-030)	COMPLETED	0			1	86400000			1	1623202929510	1623203023719	1623203133080	203570	106577		103.6	0.3	422391808	1186549760	498049024	1248145408	481271959	155973914	40365	37224	68118	5107712	2428	294	/scratch1/btsheal/work/e8/2776ba490cfc58b2e2906995c6d0c0			gene-set-030	21	569	245
35/2c5cb6	319	2664921.pbs02	visualize	gene-set-018	visualize (gene-set-018)	COMPLETED	0			1	86400000			1	1623202746449	1623203053050	1623203143732	397283	90017		104.5	0.3	420999168	1181736960	497545216	1243865088	481258164	155047566	33512	37224	43542	4091904	3521	235	/scratch1/btsheal/work/35/2c5cb63dd7cd2c79447d0dba19e67d			gene-set-018	12	569	245
6b/f37143	338	2665015.pbs02	visualize	gene-set-036	visualize (gene-set-036)	COMPLETED	0			1	86400000			1	1623202994918	1623203058091	1623203153103	158185	91410		103.9	0.3	420548608	1185697792	497528832	1248088064	481246796	154888885	37417	37224	35350	4112384	2381	450	/scratch1/btsheal/work/6b/f37143f21c2b9239802029948750c1			gene-set-036	10	569	245
56/518a51	343	2665040.pbs02	visualize	gene-set-043	visualize (gene-set-043)	COMPLETED	0			1	86400000			1	1623203060276	1623203068090	1623203163110	102834	97754		104.7	0.3	423903232	1182068736	497963008	1243922432	481275186	155635854	31037	37224	59926	5103616	2374	357	/scratch1/btsheal/work/56/518a517ee5e49b0ed1760711266c15			gene-set-043	18	569	245
