hash	task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	gene_set	n_genes	n_train_samples
96/83a5b6	35	2660537.pbs02	train_target	gene-set-034	train_target (gene-set-034)	COMPLETED	0			1	86400000			1	1623191065033	1623191069199	1623191079191	14158	8895		96.6	1.1	1429897216	26175348736	1429897216	26175348736	220852824	67692499	17787	15756	7169578	7254016	3328	37	/scratch1/btsheal/work/96/83a5b6a5051f465cea0477af7aac4f			gene-set-034	6	325
ed/b4dbba	37	2660542.pbs02	train_target	gene-set-036	train_target (gene-set-036)	COMPLETED	0			1	86400000			1	1623191078204	1623191084189	1623191094192	15988	8527		95.9	1.1	1525321728	26272636928	1525321728	26272636928	220852757	67741682	18612	15756	7218730	7303168	3405	32	/scratch1/btsheal/work/ed/b4dbbab27726493274b963695a02f9			gene-set-036	10	325
81/46ee4c	36	2660547.pbs02	train_target	gene-set-035	train_target (gene-set-035)	COMPLETED	0			1	86400000			1	1623191091504	1623191099189	1623191109193	17689	8725		95.6	1.2	1565315072	26274033664	1565315072	26274033664	220852841	67717092	17826	15756	7194154	7278592	3378	32	/scratch1/btsheal/work/81/46ee4c6174d155edcb5d402bb8182d			gene-set-035	8	325
17/842476	39	2660552.pbs02	train_target	gene-set-038	train_target (gene-set-038)	COMPLETED	0			1	86400000			1	1623191104596	1623191109201	1623191119194	14598	9901		90.5	1.1	1521156096	26278023168	1521156096	26278023168	220852744	67717092	18630	15756	7198250	7278592	3384	33	/scratch1/btsheal/work/17/84247666b724f6c2597b9d2d701e87			gene-set-038	8	325
2f/6126fb	38	2660557.pbs02	train_target	gene-set-037	train_target (gene-set-037)	COMPLETED	0			1	86400000			1	1623191117618	1623191119914	1623191134195	16577	8978		96.4	1.0	1347039232	26130145280	1347039232	26130145280	220852841	67729379	17787	15756	7210538	7290880	3297	35	/scratch1/btsheal/work/2f/6126fb193c0da7c3a29ca33338dbff			gene-set-037	9	325
66/1c1656	40	2660562.pbs02	train_target	gene-set-040	train_target (gene-set-040)	COMPLETED	0			1	86400000			1	1623191130682	1623191139191	1623191144193	13511	9222		93.7	1.2	1560633344	26550235136	1560633344	26617344000	220852823	67864628	17787	15756	7341610	7426048	3595	47	/scratch1/btsheal/work/66/1c16567c334bce2b48353cd9a33570			gene-set-040	20	325
ca/25101e	41	2660567.pbs02	train_target	gene-set-039	train_target (gene-set-039)	COMPLETED	0			1	86400000			1	1623191143847	1623191149191	1623191159194	15347	9127		94.1	1.2	1594343424	26550018048	1594343424	26550280192	220852888	67803155	18386	15756	7284266	7364608	6974	41	/scratch1/btsheal/work/ca/25101e487218b362fbacc138ea9a74			gene-set-039	15	325
ca/6fe686	42	2660572.pbs02	train_target	gene-set-041	train_target (gene-set-041)	COMPLETED	0			1	86400000			1	1623191156973	1623191164192	1623191174195	17222	9855		89.9	1.1	1425371136	26192793600	1425371136	26192793600	220852833	67864637	22315	15756	7341610	7426048	6709	38	/scratch1/btsheal/work/ca/6fe6869e4ff6ab0ab2575bfd3a2653			gene-set-041	20	325
2d/ce2615	43	2660577.pbs02	train_target	gene-set-042	train_target (gene-set-042)	COMPLETED	0			1	86400000			1	1623191170128	1623191174202	1623191184195	14067	8734		96.0	1.2	1564332032	26272833536	1564332032	26272833536	220852871	67778563	18914	15756	7255594	7340032	3330	34	/scratch1/btsheal/work/2d/ce2615b19d279a50547a9338ade447			gene-set-042	13	325
1f/2aed34	44	2660582.pbs02	train_target	gene-set-043	train_target (gene-set-043)	COMPLETED	0			1	86400000			1	1623191183164	1623191185027	1623191199198	16034	9377		94.6	1.1	1541820416	26273456128	1541820416	26273456128	220852817	67840046	22313	15756	7317034	7401472	3581	46	/scratch1/btsheal/work/1f/2aed343e7b1f9f552608700903b716			gene-set-043	18	325
58/c5b639	46	2660587.pbs02	train_target	gene-set-045	train_target (gene-set-045)	COMPLETED	0			1	86400000			1	1623191196315	1623191204200	1623191209205	12890	9037		96.3	0.9	1274257408	26090852352	1274257408	26090852352	220852837	67704792	19985	15756	7181866	7266304	3595	45	/scratch1/btsheal/work/58/c5b639ba1627da89171c17f65410f0			gene-set-045	7	325
49/dcea38	45	2660592.pbs02	train_target	gene-set-044	train_target (gene-set-044)	COMPLETED	0			1	86400000			1	1623191209516	1623191214202	1623191224205	14689	8403		96.4	1.1	1528594432	26276868096	1528594432	26276868096	220852781	67790858	17787	15756	7267882	7352320	3542	23	/scratch1/btsheal/work/49/dcea38ec2aae963b0acc1ed77c5bc9			gene-set-044	14	325
e3/d35744	48	2660597.pbs02	train_target	gene-set-046	train_target (gene-set-046)	COMPLETED	0			1	86400000			1	1623191222550	1623191229201	1623191239206	16656	9031		95.9	1.0	1396531200	26157289472	1396531200	26157289472	220852915	67852335	22999	15756	7329322	7413760	3593	34	/scratch1/btsheal/work/e3/d357446f9c8841ac3592360d1c8b3b			gene-set-046	19	325
25/cb136f	47	2660602.pbs02	train_target	gene-set-047	train_target (gene-set-047)	COMPLETED	0			1	86400000			1	1623191235621	1623191239220	1623191249207	13586	8702		96.5	1.1	1493876736	26258923520	1493876736	26258923520	220852754	67753967	20981	15756	7231018	7315456	3326	36	/scratch1/btsheal/work/25/cb136f65ce1bca85b1ea44455b3565			gene-set-047	11	325
13/3f43cc	49	2660607.pbs02	train_target	gene-set-048	train_target (gene-set-048)	COMPLETED	0			1	86400000			1	1623191248640	1623191254204	1623191264210	15570	9704		92.0	1.2	1564618752	26274435072	1564618752	26274435072	220852887	67815442	19799	15756	7296554	7376896	3384	34	/scratch1/btsheal/work/13/3f43cc84e31eddb1cfe1711b937233			gene-set-048	16	325
cd/73fab6	50	2660612.pbs02	train_target	gene-set-049	train_target (gene-set-049)	COMPLETED	0			1	86400000			1	1623191261843	1623191269205	1623191279208	17365	8454		96.0	1.1	1518923776	26278146048	1518923776	26278146048	220852744	67717092	19888	15756	7194154	7278592	3552	40	/scratch1/btsheal/work/cd/73fab6df64302ebd8d8de891e15c00			gene-set-049	8	325
02/43e59d	51	2660616.pbs02	train_target	gene-set-050	train_target (gene-set-050)	COMPLETED	0			1	86400000			1	1623191274830	1623191279217	1623191289210	14380	9102		94.8	1.2	1581105152	26550800384	1581105152	26618171392	220852903	67852322	21109	15756	7329322	7413760	6972	36	/scratch1/btsheal/work/02/43e59da498f069c4c58ae2d48197d0			gene-set-050	19	325
38/dda438	52	2660621.pbs02	train_target	gene-set-051	train_target (gene-set-051)	COMPLETED	0			1	86400000			1	1623191287918	1623191294206	1623191304209	16291	9456		94.6	1.1	1540419584	26273288192	1540419584	26273288192	220852725	67692497	17787	15756	7169578	7254016	6950	44	/scratch1/btsheal/work/38/dda438120518e007e988efe51a77a5			gene-set-051	6	325
e1/6c063f	53	2660627.pbs02	train_target	gene-set-052	train_target (gene-set-052)	COMPLETED	0			1	86400000			1	1623191301071	1623191305009	1623191314208	13137	8928		93.6	1.0	1402232832	26160549888	1402232832	26160549888	220852799	67729382	19396	15756	7210538	7290880	3303	34	/scratch1/btsheal/work/e1/6c063f190adaceb69d3ca100ead382			gene-set-052	9	325
a4/900c58	54	2660631.pbs02	train_target	gene-set-053	train_target (gene-set-053)	COMPLETED	0			1	86400000			1	1623191314196	1623191319205	1623191329210	15014	9850		93.6	1.0	1369501696	26166996992	1369501696	26166996992	220852765	67753978	17787	15756	7231018	7315456	3320	35	/scratch1/btsheal/work/a4/900c58b5001217d6ad93b333232290			gene-set-053	11	325
96/8ed169	55	2660637.pbs02	train_target	gene-set-054	train_target (gene-set-054)	COMPLETED	0			1	86400000			1	1623191327377	1623191334206	1623191344209	16832	9049		95.9	1.0	1391443968	26152443904	1391443968	26152443904	220852839	67729377	17787	15756	7206442	7290880	3594	38	/scratch1/btsheal/work/96/8ed169649bf9b04ace4b71cc08d6c3			gene-set-054	9	325
ad/78254c	56	2660641.pbs02	train_target	gene-set-055	train_target (gene-set-055)	COMPLETED	0			1	86400000			1	1623191340538	1623191344219	1623191354209	13671	8536		93.9	1.1	1541189632	26273267712	1541189632	26273267712	220852727	67692499	17787	15756	7169578	7254016	3570	39	/scratch1/btsheal/work/ad/78254c733e970304dac778af9b000b			gene-set-055	6	325
ee/96e32b	57	2660646.pbs02	train_target	gene-set-056	train_target (gene-set-056)	COMPLETED	0			1	86400000			1	1623191353673	1623191359207	1623191369211	15538	8760		95.9	1.2	1565839360	26277539840	1565839360	26277539840	220852881	67790861	17788	15756	7267882	7352320	3337	31	/scratch1/btsheal/work/ee/96e32b5b7f320daebe223912c30a6d			gene-set-056	14	325
3b/4d6a07	58	2660651.pbs02	train_target	gene-set-057	train_target (gene-set-057)	COMPLETED	0			1	86400000			1	1623191366959	1623191369907	1623191379213	12254	8443		96.2	1.1	1524490240	26272526336	1524490240	26272526336	220852756	67753969	17793	15756	7231018	7315456	3429	31	/scratch1/btsheal/work/3b/4d6a071f4e36edfd41b1b3d7873767			gene-set-057	11	325
51/c46a7b	59	2660657.pbs02	train_target	gene-set-058	train_target (gene-set-058)	COMPLETED	0			1	86400000			1	1623191380114	1623191384208	1623191394212	14098	8846		96.5	1.0	1417666560	26166992896	1417666560	26166992896	220852875	67790854	18677	15756	7267882	7352320	3322	33	/scratch1/btsheal/work/51/c46a7b73daa281a3cdd3201ba315e2			gene-set-058	14	325
ad/ff0780	61	2660661.pbs02	train_target	gene-set-060	train_target (gene-set-060)	COMPLETED	0			1	86400000			1	1623191393295	1623191399211	1623191409214	15919	9426		94.5	1.1	1522667520	26272780288	1522667520	26272780288	220852831	67864636	19961	15756	7341610	7426048	3560	44	/scratch1/btsheal/work/ad/ff0780f74b761d7eaaca086bf45121			gene-set-060	20	325
31/36408b	60	2660666.pbs02	train_target	gene-set-059	train_target (gene-set-059)	COMPLETED	0			1	86400000			1	1623191406461	1623191414212	1623191424216	17755	9085		93.8	1.1	1534365696	26492522496	1591808000	26617335808	220852927	67852346	17787	15756	7329322	7413760	6969	32	/scratch1/btsheal/work/31/36408b593fe632f5bf497d58926783			gene-set-059	19	325
28/9eb314	63	2660671.pbs02	train_target	gene-set-062	train_target (gene-set-062)	COMPLETED	0			1	86400000			1	1623191419620	1623191424223	1623191434216	14596	9349		94.2	1.1	1536024576	26550231040	1536024576	26617339904	220852807	67840036	17787	15756	7317034	7401472	6968	54	/scratch1/btsheal/work/28/9eb314d27f4f2928e1ae9c911e8424			gene-set-062	18	325
05/30b044	64	2660676.pbs02	train_target	gene-set-063	train_target (gene-set-063)	COMPLETED	0			1	86400000			1	1623191432775	1623191434863	1623191449218	16443	8869		96.2	1.1	1480167424	26211909632	1480167424	26211909632	220852870	67864618	22104	15756	7341610	7426048	3331	33	/scratch1/btsheal/work/05/30b0443821652f5aa39f457dfc4e7a			gene-set-063	20	325
12/d4dbb9	62	2660681.pbs02	train_target	gene-set-061	train_target (gene-set-061)	COMPLETED	0			1	86400000			1	1623191445867	1623191454215	1623191459217	13350	9487		91.6	1.1	1515339776	26273042432	1515339776	26273042432	220852821	67815458	17789	15756	7296554	7376896	3444	35	/scratch1/btsheal/work/12/d4dbb93615ebf34216c61c5c7e5b83			gene-set-061	16	325
58/bfe238	66	2660686.pbs02	train_target	gene-set-065	train_target (gene-set-065)	COMPLETED	0			1	86400000			1	1623191459027	1623191464214	1623191474219	15192	9026		96.1	1.0	1321865216	26115854336	1321865216	26115854336	220852840	67717091	18808	15756	7198250	7278592	3591	38	/scratch1/btsheal/work/58/bfe238da65c1b3202878fa94d66752			gene-set-065	8	325
8d/90be62	65	2660692.pbs02	train_target	gene-set-064	train_target (gene-set-064)	COMPLETED	0			1	86400000			1	1623191472177	1623191479215	1623191489221	17044	8550		94.3	1.1	1517797376	26272907264	1517797376	26272907264	220852776	67766269	17788	15756	7243306	7327744	3416	34	/scratch1/btsheal/work/8d/90be623bf5bcfdb448846048c80e89			gene-set-064	12	325
10/49ae0a	67	2660698.pbs02	train_target	gene-set-066	train_target (gene-set-066)	COMPLETED	0			1	86400000			1	1623191485266	1623191489234	1623191499223	13957	8813		96.7	1.1	1520357376	26235015168	1520357376	26235015168	220852860	67766264	21153	15756	7243306	7327744	3327	38	/scratch1/btsheal/work/10/49ae0a5dd510c9810865dd619a6b8a			gene-set-066	12	325
3a/0d0460	69	2660703.pbs02	train_target	gene-set-068	train_target (gene-set-068)	COMPLETED	0			1	86400000			1	1623191498345	1623191499907	1623191514229	15884	8466		96.0	1.1	1511886848	26272714752	1511886848	26272714752	220852830	67876923	22336	15756	7353898	7438336	3442	35	/scratch1/btsheal/work/3a/0d04609a4a1998cab93595a5d1f2c6			gene-set-068	21	325
16/30cd2c	68	2660708.pbs02	train_target	gene-set-067	train_target (gene-set-067)	COMPLETED	0			1	86400000			1	1623191511400	1623191519224	1623191524229	12829	9130		96.4	1.1	1533972480	26492203008	1592647680	26617278464	220852826	67704789	17787	15756	1578	7266304	3593	42	/scratch1/btsheal/work/16/30cd2c9eb785e2ad00bed67de5bdd0			gene-set-067	7	325
58/3d514b	70	2660713.pbs02	train_target	gene-set-069	train_target (gene-set-069)	COMPLETED	0			1	86400000			1	1623191524592	1623191529226	1623191539229	14637	9033		91.3	0.8	1112559616	26017587200	1112559616	26017587200	220852775	67778564	17787	15756	1578	7340032	3588	35	/scratch1/btsheal/work/58/3d514ba9966d80b4a83174488473e2			gene-set-069	13	325
73/3b7404	71	2660718.pbs02	train_target	gene-set-070	train_target (gene-set-070)	COMPLETED	0			1	86400000			1	1623191537581	1623191544226	1623191554231	16650	9136		93.9	1.1	1541668864	26499031040	1592557568	26617290752	220852859	67753974	17985	15756	7231018	7315456	6975	34	/scratch1/btsheal/work/73/3b7404091224ffe5e98892c5562e01			gene-set-070	11	325
84/31b4f2	73	2660723.pbs02	train_target	gene-set-071	train_target (gene-set-071)	COMPLETED	0			1	86400000			1	1623191550691	1623191554241	1623191564227	13536	9380		94.5	1.1	1552936960	26273406976	1552936960	26273406976	220852741	67717083	17788	15756	7194154	7278592	6962	43	/scratch1/btsheal/work/84/31b4f2f324fbebc9a854119801db97			gene-set-071	8	325
b6/9867a3	72	2660728.pbs02	train_target	gene-set-072	train_target (gene-set-072)	COMPLETED	0			1	86400000			1	1623191563836	1623191564844	1623191579232	15396	9120		96.0	1.1	1539825664	26492534784	1590173696	26617348096	220852826	67692500	18039	15756	7169578	7254016	3593	42	/scratch1/btsheal/work/b6/9867a3ede2bc3db49e18d919a08aca			gene-set-072	6	325
82/fad48c	75	2660733.pbs02	train_target	gene-set-074	train_target (gene-set-074)	COMPLETED	0			1	86400000			1	1623191577008	1623191584228	1623191594233	17225	9082		92.0	1.1	1496875008	26492293120	1554579456	26550259712	220852759	67753972	23439	15756	7231018	7315456	3593	35	/scratch1/btsheal/work/82/fad48c0e80a0f64db900d04310169a			gene-set-074	11	325
ec/74777a	74	2660738.pbs02	train_target	gene-set-073	train_target (gene-set-073)	COMPLETED	0			1	86400000			1	1623191590094	1623191594241	1623191604233	14139	9087		96.2	0.9	1157337088	26035023872	1157337088	26035023872	220852821	67692496	17787	15756	7169578	7254016	3594	45	/scratch1/btsheal/work/ec/74777a95d72b6a6dd6f99940fe36ed			gene-set-073	6	325
e5/85f50c	76	2660743.pbs02	train_target	gene-set-075	train_target (gene-set-075)	COMPLETED	0			1	86400000			1	1623191603209	1623191609230	1623191619234	16025	9225		96.8	1.2	1559707648	26550513664	1559707648	26617884672	220852784	67778557	19280	15756	7255594	7340032	3590	47	/scratch1/btsheal/work/e5/85f50cc5a5c00f04d234f788449d85			gene-set-075	13	325
49/fb5c4f	77	2660748.pbs02	train_target	gene-set-076	train_target (gene-set-076)	COMPLETED	0			1	86400000			1	1623191616223	1623191624230	1623191629238	13015	9127		96.1	1.1	1533263872	26492219392	1590968320	26617294848	220852847	67741674	17906	15756	7218730	7303168	3593	41	/scratch1/btsheal/work/49/fb5c4f4e32e62ae88d758f0b0a443f			gene-set-076	10	325
53/100dfe	78	2660755.pbs02	train_target	gene-set-078	train_target (gene-set-078)	COMPLETED	0			1	86400000			1	1623191629301	1623191634231	1623191644235	14934	9158		96.6	1.1	1541566464	26550214656	1541566464	26617323520	220852809	67827750	17787	15756	7308842	7389184	3594	45	/scratch1/btsheal/work/53/100dfefc2e9360336eb2abdf045db8			gene-set-078	17	325
8d/da6054	80	2660759.pbs02	train_target	gene-set-079	train_target (gene-set-079)	COMPLETED	0			1	86400000			1	1623191642381	1623191649233	1623191659239	16858	8890		96.1	1.0	1417400320	26166960128	1417400320	26166960128	220852848	67717099	17787	15756	7198250	7278592	3320	38	/scratch1/btsheal/work/8d/da605468050f3ed45f327a863e5851			gene-set-079	8	325
49/56f1da	79	2660764.pbs02	train_target	gene-set-077	train_target (gene-set-077)	COMPLETED	0			1	86400000			1	1623191655582	1623191659247	1623191669236	13654	8636		95.9	1.1	1524326400	26276745216	1524326400	26276745216	220852836	67864641	17787	15756	7341610	7426048	3340	36	/scratch1/btsheal/work/49/56f1dab783d513b00bc204f9b3d1b1			gene-set-077	20	325
52/41745f	81	2660770.pbs02	train_target	gene-set-080	train_target (gene-set-080)	COMPLETED	0			1	86400000			1	1623191668811	1623191674234	1623191684238	15427	9190		94.6	1.1	1538875392	26499067904	1589764096	26550218752	220852887	67815442	17787	15756	1578	7376896	6970	42	/scratch1/btsheal/work/52/41745fbcb1b44ce0eb7a2d93bb7720			gene-set-080	16	325
94/3efbcb	82	2660774.pbs02	train_target	gene-set-081	train_target (gene-set-081)	COMPLETED	0			1	86400000			1	1623191681980	1623191689235	1623191699238	17258	9208		88.5	1.1	1550254080	26550292480	1550254080	26550292480	220852804	67827745	20691	15756	7304746	7389184	6972	36	/scratch1/btsheal/work/94/3efbcbeb0b1d8fe4b2221124da54d3			gene-set-081	17	325
65/af5423	83	2660779.pbs02	train_target	gene-set-082	train_target (gene-set-082)	COMPLETED	0			1	86400000			1	1623191695108	1623191699245	1623191709241	14133	8675		96.5	1.2	1564487680	26272698368	1564487680	26272698368	220852890	67827734	22984	15756	7304746	7389184	3383	31	/scratch1/btsheal/work/65/af542381d8e6fdb7315c8c33bf77c0			gene-set-082	17	325
67/7718b2	84	2660784.pbs02	train_target	gene-set-083	train_target (gene-set-083)	COMPLETED	0			1	86400000			1	1623191708120	1623191714237	1623191724240	16120	8598		95.9	1.1	1517273088	26273562624	1517273088	26273562624	220852807	67840036	19599	15756	7321130	7401472	3395	32	/scratch1/btsheal/work/67/7718b213cc16f106960d26db1a5685			gene-set-083	18	325
8b/f0693b	86	2660790.pbs02	train_target	gene-set-085	train_target (gene-set-085)	COMPLETED	0			1	86400000			1	1623191721405	1623191729236	1623191739242	17837	8860		96.3	1.1	1515368448	26236919808	1515368448	26236919808	220852880	67790859	21823	15756	7267882	7352320	3328	40	/scratch1/btsheal/work/8b/f0693bf22aa730eafeed8eb2e43bea			gene-set-085	14	325
58/62a4ee	85	2660795.pbs02	train_target	gene-set-084	train_target (gene-set-084)	COMPLETED	0			1	86400000			1	1623191734560	1623191739250	1623191749243	14683	9290		94.5	1.2	1560248320	26550218752	1560248320	26617327616	220852792	67827733	17787	15756	7304746	7389184	3585	43	/scratch1/btsheal/work/58/62a4eecc44f48e4f831b55de639577			gene-set-084	17	325
a0/2a7cd5	87	2660800.pbs02	train_target	gene-set-086	train_target (gene-set-086)	COMPLETED	0			1	86400000			1	1623191747675	1623191754240	1623191764245	16570	8750		96.5	1.2	1555423232	26266599424	1555423232	26266599424	220852908	67827751	22287	15756	7304746	7389184	3327	39	/scratch1/btsheal/work/a0/2a7cd5c39e4b0dcdc660d86ff0555d			gene-set-086	17	325
4e/2ebab5	88	2660804.pbs02	train_target	gene-set-087	train_target (gene-set-087)	COMPLETED	0			1	86400000			1	1623191760837	1623191769241	1623191774249	13412	8718		93.2	1.1	1520287744	26278477824	1520287744	26278477824	220852826	67876919	17787	15756	7353898	7438336	3338	35	/scratch1/btsheal/work/4e/2ebab5cece287fe9c831f33381ef11			gene-set-087	21	325
cd/61127d	89	2660809.pbs02	train_target	gene-set-088	train_target (gene-set-088)	COMPLETED	0			1	86400000			1	1623191774088	1623191779240	1623191789245	15157	8755		96.2	1.2	1562771456	26272636928	1562771456	26272636928	220852821	67766274	20117	15756	7243306	7327744	3334	40	/scratch1/btsheal/work/cd/61127d01afed1943298ca7338270c6			gene-set-088	12	325
ee/230c3c	90	2660815.pbs02	train_target	gene-set-089	train_target (gene-set-089)	COMPLETED	0			1	86400000			1	1623191787258	1623191794242	1623191804253	16995	8481		95.8	1.1	1522642944	26273157120	1522642944	26273157120	220852739	67692498	22184	15756	7173674	7254016	3462	27	/scratch1/btsheal/work/ee/230c3c630062f23d97409c4dc54fb0			gene-set-089	6	325
b3/ddac02	92	2660820.pbs02	train_target	gene-set-091	train_target (gene-set-091)	COMPLETED	0			1	86400000			1	1623191800496	1623191804261	1623191814251	13755	9113		94.3	1.1	1531580416	26492485632	1589997568	26617298944	220852863	67766266	19562	15756	7243306	7327744	6968	39	/scratch1/btsheal/work/b3/ddac02f1b5b82a57d4a4dfa8faf23e			gene-set-091	12	325
36/6638c8	91	2660825.pbs02	train_target	gene-set-090	train_target (gene-set-090)	COMPLETED	0			1	86400000			1	1623191813684	1623191819249	1623191829252	15568	9683		93.6	1.1	1530339328	26272555008	1530339328	26272555008	220852734	67692497	18094	15756	7169578	7254016	6728	38	/scratch1/btsheal/work/36/6638c80eb60e0058fa8a7eb9ab219e			gene-set-090	6	325
c7/40b7c8	93	2660830.pbs02	train_target	gene-set-092	train_target (gene-set-092)	COMPLETED	0			1	86400000			1	1623191826668	1623191834250	1623191844254	17586	8787		96.7	1.1	1511104512	26231164928	1511104512	26231164928	220852824	67692498	23509	15756	7169578	7254016	3323	35	/scratch1/btsheal/work/c7/40b7c8fffe71ba10f02eeccdc91f71			gene-set-092	6	325
a9/775f40	94	2660835.pbs02	train_target	gene-set-093	train_target (gene-set-093)	COMPLETED	0			1	86400000			1	1623191839805	1623191844263	1623191854255	14450	9091		96.7	1.1	1542549504	26549948416	1542746112	26617319424	220852792	67815445	17802	15756	7292458	7376896	3589	37	/scratch1/btsheal/work/a9/775f40230da25e870702ef22bcb8cd			gene-set-093	16	325
d1/2a88eb	95	2660840.pbs02	train_target	gene-set-094	train_target (gene-set-094)	COMPLETED	0			1	86400000			1	1623191853003	1623191859252	1623191869258	16255	8697		96.3	1.2	1565597696	26272890880	1565597696	26272890880	220852916	67876911	17787	15756	7353898	7438336	3350	29	/scratch1/btsheal/work/d1/2a88ebe6a485133b67ddd99ee0ee9c			gene-set-094	21	325
86/126d25	98	2660844.pbs02	train_target	gene-set-097	train_target (gene-set-097)	COMPLETED	0			1	86400000			1	1623191866238	1623191874253	1623191879258	13020	9117		97.2	1.1	1544765440	26553421824	1544765440	26620792832	220852754	67729390	17787	15756	7206442	7290880	3599	39	/scratch1/btsheal/work/86/126d25a4faf7dba915a6cac0cf6952			gene-set-097	9	325
01/285c04	97	2660850.pbs02	train_target	gene-set-096	train_target (gene-set-096)	COMPLETED	0			1	86400000			1	1623191879410	1623191884255	1623191894258	14848	8690		96.0	1.2	1568993280	26277515264	1568993280	26277515264	220852927	67864630	18116	15756	7341610	7426048	3332	34	/scratch1/btsheal/work/01/285c04eb3c3e48be1739448ce08b29			gene-set-096	20	325
fa/8eb13a	96	2660855.pbs02	train_target	gene-set-095	train_target (gene-set-095)	COMPLETED	0			1	86400000			1	1623191892510	1623191899254	1623191909258	16748	8420		95.8	1.1	1517244416	26274865152	1517244416	26274865152	220852789	67803154	17787	15756	7284266	7364608	3530	34	/scratch1/btsheal/work/fa/8eb13a487140790660bfa31ee462a4			gene-set-095	15	325
2c/3aa969	99	2660861.pbs02	train_target	gene-set-098	train_target (gene-set-098)	COMPLETED	0			1	86400000			1	1623191905614	1623191909267	1623191919257	13643	8852		95.8	1.1	1538408448	26251399168	1538408448	26251399168	220852839	67815444	17787	15756	7292458	7376896	3328	38	/scratch1/btsheal/work/2c/3aa969551a33271c4bb2dc026d3c32			gene-set-098	16	325
25/a35fbd	100	2660865.pbs02	train_target	gene-set-099	train_target (gene-set-099)	COMPLETED	0			1	86400000			1	1623191918637	1623191924255	1623191934261	15624	9147		92.0	1.1	1551372288	26550046720	1551634432	26617417728	220852827	67876920	17790	15756	7357994	7438336	3593	35	/scratch1/btsheal/work/25/a35fbdca93da19843b6ff8376fef6f			gene-set-099	21	325
1b/41fd54	3	2663113.pbs02	train_target	gene-set-001	train_target (gene-set-001)	COMPLETED	0			1	86400000			1	1623198298113	1623198303764	1623198318766	20653	12960		95.5	0.4	567914496	13007478784	604663808	13074583552	357377402	113274678	39342	27586	113223210	7327744	7350	46	/scratch1/btsheal/work/1b/41fd5462354312fee675ed0d01ed9f			gene-set-001	12	569
75/9e43f9	1	2663117.pbs02	train_target	gene-set-000	train_target (gene-set-000)	COMPLETED	0			1	86400000			1	1623198311335	1623198318822	1623198328767	17432	12890		98.0	0.8	1073131520	26045452288	1073131520	26045452288	357377360	113225483	31034	27586	7194154	7278592	3304	57	/scratch1/btsheal/work/75/9e43f9bdd83d6b543ae83f2deaf73b			gene-set-000	8	569
57/a34975	2	2663122.pbs02	train_target	gene-set-002	train_target (gene-set-002)	COMPLETED	0			1	86400000			1	1623198324533	1623198328785	1623198343766	19233	12675		95.8	0.9	1224560640	26092294144	1224560640	26092294144	357377443	113274670	28171	27586	7243306	7327744	3304	65	/scratch1/btsheal/work/57/a34975962a041b1069f0f8d1b36614			gene-set-002	12	569
7a/e3fc6f	4	2663127.pbs02	train_target	gene-set-003	train_target (gene-set-003)	COMPLETED	0			1	86400000			1	1623198337623	1623198343784	1623198358765	21142	12486		98.2	1.1	1423597568	26206564352	1423597568	26206564352	357377484	113336143	29558	27586	7304746	7389184	3322	61	/scratch1/btsheal/work/7a/e3fc6f9015969602a8145577648d69			gene-set-003	17	569
a9/36efa1	5	2663132.pbs02	train_target	gene-set-004	train_target (gene-set-004)	COMPLETED	0			1	86400000			1	1623198350805	1623198358784	1623198368767	17962	12724		98.1	0.7	904437760	26045456384	904437760	26045456384	357377419	113323842	27345	27586	7292458	7376896	3299	54	/scratch1/btsheal/work/a9/36efa10b98233354cbdc1b54001f16			gene-set-004	16	569
29/15db2c	6	2663137.pbs02	train_target	gene-set-005	train_target (gene-set-005)	COMPLETED	0			1	86400000			1	1623198364009	1623198368780	1623198383766	19757	12593		97.4	1.0	1411026944	26202820608	1411026944	26202820608	357377453	113311544	29876	27586	7280170	7364608	3304	51	/scratch1/btsheal/work/29/15db2c6b3797ec312d23192342babb			gene-set-005	15	569
b7/f5f166	7	2663142.pbs02	train_target	gene-set-006	train_target (gene-set-006)	COMPLETED	0			1	86400000			1	1623198377125	1623198383776	1623198398767	21642	12917		94.7	0.7	988467200	26036097024	988467200	26036097024	357377417	113225491	29636	27586	7198250	7278592	3307	51	/scratch1/btsheal/work/b7/f5f166727c009dd6c2170ff1737838			gene-set-006	8	569
c4/1dc435	10	2663146.pbs02	train_target	gene-set-009	train_target (gene-set-009)	COMPLETED	0			1	86400000			1	1623198390218	1623198393765	1623198408768	18550	12985		96.2	0.8	1101385728	26045452288	1101385728	26045452288	357377438	113262369	31544	27586	7235114	7315456	3300	59	/scratch1/btsheal/work/c4/1dc435d62b743f07319a2b89070800			gene-set-009	11	569
27/b342a6	8	2663151.pbs02	train_target	gene-set-007	train_target (gene-set-007)	COMPLETED	0			1	86400000			1	1623198403391	1623198408786	1623198418768	15377	11368		97.1	1.2	1597849600	26589442048	1598111744	26657075200	357377510	113385330	27695	27586	7353898	7438336	3790	45	/scratch1/btsheal/work/27/b342a691233abcb60520992d6e72ad			gene-set-007	21	569
