hash	task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	dataset	hardware_type	chunks	threads
5f/e96932	42	2191450.pbs02	similarity_chunk	Yeast.001.001/1	similarity_chunk (Yeast.001.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595796304	1618595801626	1618595806594	10290	3153		93.4	0.1	147111936.0	1852870656.0	147378176.0	1954398208.0	1331519.0	5091658.0	1375.0	157.0	716026.0	788028.0	283.0	26.0	/scratch1/btsheal/work/5f/e96932bee8b0fd75fee0614e7f8896			Yeast.001.001	cpu	8	2
d9/c88c3e	43	2191451.pbs02	similarity_chunk	Yeast.001.001/2	similarity_chunk (Yeast.001.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595799363	1618595806610	1618595811569	12206	3378		93.0	0.1	146415616.0	1852997632.0	146841600.0	1954398208.0	1331501.0	5227134.0	1377.0	158.0	716026.0	923496.0	268.0	26.0	/scratch1/btsheal/work/d9/c88c3e209aac574bdea0e00326bddf			Yeast.001.001	cpu	8	2
fc/fbb7df	44	2191453.pbs02	similarity_chunk	Yeast.001.001/4	similarity_chunk (Yeast.001.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595802400	1618595811589	1618595811594	9194	3224		93.7	0.1	146378752.0	1853034496.0	146857984.0	1954398208.0	1331526.0	5179434.0	1376.0	158.0	716026.0	875796.0	272.0	28.0	/scratch1/btsheal/work/fc/fbb7dfb38f25d3641891d42508846b			Yeast.001.001	cpu	8	2
26/d88c16	45	2191454.pbs02	similarity_chunk	Yeast.001.001/3	similarity_chunk (Yeast.001.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595806148	1618595811607	1618595816571	10423	3152		93.7	0.1	146366464.0	1852858368.0	146632704.0	1954398208.0	1331522.0	5138086.0	1375.0	157.0	716026.0	834456.0	304.0	31.0	/scratch1/btsheal/work/26/d88c16889a02251d0e522e0a45657a			Yeast.001.001	cpu	8	2
ba/d408b5	46	2191455.pbs02	similarity_chunk	Yeast.001.001/5	similarity_chunk (Yeast.001.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595809165	1618595816591	1618595816596	7431	2967		93.7	0.1	148963328.0	1853046784.0	149340160.0	1912492032.0	1331544.0	5251082.0	1375.0	157.0	716026.0	947452.0	273.0	32.0	/scratch1/btsheal/work/ba/d408b5a6a276a91929b7a4362a495c			Yeast.001.001	cpu	8	2
ff/8c05ca	47	2191456.pbs02	similarity_chunk	Yeast.001.001/6	similarity_chunk (Yeast.001.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595812125	1618595821564	1618595821569	9444	421		55.1	0.0	3534848.0	227995648.0	3534848.0	227995648.0	1331519.0	4303618.0	1376.0	152.0	716026.0	0.0	16.0	0.0	/scratch1/btsheal/work/ff/8c05ca5b3382a079da72ba5f979b59			Yeast.001.001	cpu	8	2
18/b85c26	48	2191458.pbs02	similarity_chunk	Yeast.001.001/7	similarity_chunk (Yeast.001.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595818122	1618595826568	1618595826573	8451	415		58.1	0.0	3141632.0	227995648.0	3141632.0	227995648.0	1331465.0	4303610.0	1374.0	151.0	716026.0	0.0	23.0	0.0	/scratch1/btsheal/work/18/b85c2656985dd169d212d1ac9ed091			Yeast.001.001	cpu	8	2
d4/49261d	49	2191457.pbs02	similarity_chunk	Yeast.003.001/0	similarity_chunk (Yeast.003.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595815255	1618595821587	1618595841573	26318	20203		98.6	0.1	149241856.0	1856323584.0	149643264.0	1915326464.0	2703087.0	11230403.0	1461.0	194.0	2087561.0	6926632.0	323.0	114.0	/scratch1/btsheal/work/d4/49261dbd0cad1b5233540982dd8aa4			Yeast.003.001	cpu	8	2
e3/f1365a	50	2191459.pbs02	similarity_chunk	Yeast.003.001/1	similarity_chunk (Yeast.003.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595821181	1618595826591	1618595846577	25396	18899		98.6	0.1	149504000.0	1855315968.0	150081536.0	1954676736.0	2703082.0	9694454.0	1459.0	193.0	2087561.0	5390692.0	373.0	92.0	/scratch1/btsheal/work/e3/f1365a171a4e55bc4a668588cfe6fa			Yeast.003.001	cpu	8	2
51/1d143c	33	2191440.pbs02	similarity_chunk	Yeast.006.001/0	similarity_chunk (Yeast.006.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595769519	1618595776564	1618595851556	82037	76183		98.5	0.1	153231360.0	1858723840.0	153518080.0	1917710336.0	4752098.0	26222744.0	1584.0	313.0	4136598.0	21918480.0	681.0	369.0	/scratch1/btsheal/work/51/1d143c7ee70cab90e879783371e75b			Yeast.006.001	cpu	8	2
d7/a69c2d	34	2191441.pbs02	similarity_chunk	Yeast.006.001/1	similarity_chunk (Yeast.006.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595772628	1618595776568	1618595851576	78948	74308		99.5	0.1	153194496.0	1858732032.0	153280512.0	1917452288.0	4752096.0	25213833.0	1584.0	313.0	4136598.0	20909572.0	668.0	204.0	/scratch1/btsheal/work/d7/a69c2d986a54c530ba5a40dbc17ce8			Yeast.006.001	cpu	8	2
bd/c87e6f	51	2191460.pbs02	similarity_chunk	Yeast.003.001/2	similarity_chunk (Yeast.003.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595824129	1618595831574	1618595852656	28527	19377		98.7	0.1	151351296.0	1855467520.0	151908352.0	1915240448.0	2703064.0	10364382.0	1461.0	194.0	2087561.0	6060612.0	439.0	84.0	/scratch1/btsheal/work/bd/c87e6f48a38bc521f9b73c80a56d77			Yeast.003.001	cpu	8	2
5a/3801da	52	2191461.pbs02	similarity_chunk	Yeast.003.001/3	similarity_chunk (Yeast.003.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595827067	1618595831578	1618595853290	26223	19132		98.7	0.1	149311488.0	1856667648.0	149311488.0	1915387904.0	2703058.0	10567047.0	1459.0	193.0	2103945.0	6263284.0	435.0	104.0	/scratch1/btsheal/work/5a/3801da0914f59aac32648778567044			Yeast.003.001	cpu	8	2
6a/654656	35	2191443.pbs02	similarity_chunk	Yeast.006.001/2	similarity_chunk (Yeast.006.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595775542	1618595781574	1618595856558	81016	74165		99.1	0.1	151605248.0	1858895872.0	151867392.0	1955086336.0	4752103.0	26141980.0	1586.0	314.0	4136598.0	21837708.0	650.0	241.0	/scratch1/btsheal/work/6a/654656100166da456186e4ad3eb122			Yeast.006.001	cpu	8	2
2c/48c72c	53	2191462.pbs02	similarity_chunk	Yeast.003.001/4	similarity_chunk (Yeast.003.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595829970	1618595836573	1618595856588	26618	19880		97.0	0.1	149540864.0	1855545344.0	150089728.0	1954676736.0	2703056.0	10139442.0	1459.0	193.0	2087561.0	5835680.0	429.0	106.0	/scratch1/btsheal/work/2c/48c72ce6e8f23228d60a11e35fba07			Yeast.003.001	cpu	8	2
8e/72c3b5	56	2191465.pbs02	similarity_chunk	Yeast.003.001/7	similarity_chunk (Yeast.003.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595838744	1618595846604	1618595856609	17865	12539		97.2	0.1	148582400.0	1855045632.0	148606976.0	1914097664.0	2703087.0	7883864.0	1460.0	179.0	2087561.0	3580152.0	418.0	87.0	/scratch1/btsheal/work/8e/72c3b5ba4a179b8a73af2db74bc9de			Yeast.003.001	cpu	8	2
38/9e8f67	37	2191444.pbs02	similarity_chunk	Yeast.006.001/4	similarity_chunk (Yeast.006.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595778521	1618595786609	1618595861556	83035	76110		99.3	0.1	154443776.0	1858748416.0	154472448.0	1955057664.0	4752069.0	28524001.0	1585.0	313.0	4136598.0	24219740.0	651.0	218.0	/scratch1/btsheal/work/38/9e8f67aa84f135515bf6d1bf63218c			Yeast.006.001	cpu	8	2
5f/7ae78d	54	2191463.pbs02	similarity_chunk	Yeast.003.001/5	similarity_chunk (Yeast.003.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595832936	1618595841603	1618595861581	28645	20144		98.4	0.1	148443136.0	1855107072.0	148443136.0	1954676736.0	2703022.0	10046367.0	1458.0	192.0	2087561.0	5742612.0	428.0	105.0	/scratch1/btsheal/work/5f/7ae78d2a41192a28dc120d99a45321			Yeast.003.001	cpu	8	2
99/8431ab	36	2191445.pbs02	similarity_chunk	Yeast.006.001/3	similarity_chunk (Yeast.006.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595781529	1618595786613	1618595866556	85027	75894		99.5	0.1	152064000.0	1859088384.0	152064000.0	1955086336.0	4752103.0	27091530.0	1585.0	314.0	4136598.0	22787256.0	650.0	254.0	/scratch1/btsheal/work/99/8431abdefff00a03857ba443b0e250			Yeast.006.001	cpu	8	2
c6/3b1c75	38	2191446.pbs02	similarity_chunk	Yeast.006.001/5	similarity_chunk (Yeast.006.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595784533	1618595792235	1618595866578	82045	76975		99.1	0.1	151908352.0	1858891776.0	151908352.0	1955090432.0	4752110.0	25515079.0	1583.0	312.0	4136598.0	21210824.0	649.0	223.0	/scratch1/btsheal/work/c6/3b1c7585fdb6b348de91183ba09b73			Yeast.006.001	cpu	8	2
71/36466b	40	2191448.pbs02	similarity_chunk	Yeast.006.001/7	similarity_chunk (Yeast.006.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595790417	1618595792243	1618595866601	76184	67370		99.2	0.1	154071040.0	1858695168.0	154071040.0	1917571072.0	4752101.0	22763839.0	1585.0	299.0	4136598.0	18459640.0	656.0	527.0	/scratch1/btsheal/work/71/36466b6fef3b40c2c8f178c24a5285			Yeast.006.001	cpu	8	2
d6/a10722	39	2191447.pbs02	similarity_chunk	Yeast.006.001/6	similarity_chunk (Yeast.006.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595787459	1618595792240	1618595871558	84099	75119		99.5	0.1	151592960.0	1858887680.0	151592960.0	1955086336.0	4752104.0	27052945.0	1585.0	314.0	4136598.0	22748672.0	472.0	197.0	/scratch1/btsheal/work/d6/a1072239792d2885b71b8af32722e0			Yeast.006.001	cpu	8	2
64/1fe03a	55	2191466.pbs02	similarity_chunk	Yeast.003.001/6	similarity_chunk (Yeast.003.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595841653	1618595846608	1618595871582	29929	20421		98.6	0.1	149446656.0	1856299008.0	149651456.0	1915019264.0	2703087.0	10238667.0	1461.0	194.0	2087561.0	5934896.0	427.0	90.0	/scratch1/btsheal/work/64/1fe03ad342b40a4814c2a2716b35e2			Yeast.003.001	cpu	8	2
a0/d8d13a	57	2191464.pbs02	similarity_chunk	Yeast.005.001/0	similarity_chunk (Yeast.005.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595835831	1618595841606	1618595896556	60725	53603		99.4	0.1	150233088.0	1857110016.0	150745088.0	1954967552.0	4074565.0	20463154.0	1543.0	266.0	3459062.0	16159096.0	451.0	188.0	/scratch1/btsheal/work/a0/d8d13aa2daf3f8fa710cabb9b8d2a9			Yeast.005.001	cpu	8	2
f6/969ecb	59	2191467.pbs02	similarity_chunk	Yeast.005.001/2	similarity_chunk (Yeast.005.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595844754	1618595853327	1618595901558	56804	48069		99.0	0.1	151474176.0	1857912832.0	151474176.0	1954967552.0	4074524.0	19983609.0	1543.0	266.0	18503670.0	15679552.0	656.0	321.0	/scratch1/btsheal/work/f6/969ecbb444da82a167ac6f971b1ee7			Yeast.005.001	cpu	8	2
35/6e8459	58	2191468.pbs02	similarity_chunk	Yeast.005.001/1	similarity_chunk (Yeast.005.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595847836	1618595853330	1618595911558	63722	54022		99.3	0.1	151142400.0	1857937408.0	151699456.0	1916751872.0	4074584.0	19600731.0	1542.0	265.0	3459062.0	15296680.0	369.0	177.0	/scratch1/btsheal/work/35/6e84593641dd3b4b459d04ab940f82			Yeast.005.001	cpu	8	2
be/724379	60	2191470.pbs02	similarity_chunk	Yeast.005.001/3	similarity_chunk (Yeast.005.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595850831	1618595856627	1618595911581	60750	53259		99.4	0.1	151494656.0	1858154496.0	151699456.0	1954967552.0	4074568.0	18924669.0	1542.0	266.0	3459062.0	14620612.0	584.0	145.0	/scratch1/btsheal/work/be/7243792f0a39534982e93bf111f462			Yeast.005.001	cpu	8	2
8f/96e31a	61	2191471.pbs02	similarity_chunk	Yeast.005.001/4	similarity_chunk (Yeast.005.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595854043	1618595861603	1618595911599	57556	51594		99.3	0.1	151789568.0	1857961984.0	151789568.0	1954967552.0	4074510.0	20026425.0	1542.0	265.0	3459062.0	15722376.0	575.0	272.0	/scratch1/btsheal/work/8f/96e31a835a7edf2580c098761abdf4			Yeast.005.001	cpu	8	2
6c/5960b5	66	2191474.pbs02	similarity_chunk	Yeast.005.001/7	similarity_chunk (Yeast.005.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595863083	1618595871612	1618595912422	49339	42140		99.2	0.1	151711744.0	1858105344.0	151781376.0	1916825600.0	4074565.0	16809589.0	1542.0	245.0	3459062.0	12505616.0	549.0	198.0	/scratch1/btsheal/work/6c/5960b560b98173fb0b27b28a2351e5			Yeast.005.001	cpu	8	2
be/be8f07	62	2191472.pbs02	similarity_chunk	Yeast.005.001/5	similarity_chunk (Yeast.005.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595857146	1618595861606	1618595916559	59413	54711		99.2	0.1	150503424.0	1857933312.0	150855680.0	1916805120.0	4074580.0	20093631.0	1542.0	265.0	3459062.0	15789580.0	649.0	173.0	/scratch1/btsheal/work/be/be8f07aa9faae95b57e18f42b35277			Yeast.005.001	cpu	8	2
3b/fb3721	63	2191473.pbs02	similarity_chunk	Yeast.005.001/6	similarity_chunk (Yeast.005.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595860110	1618595866633	1618595921557	61447	53134		99.3	0.1	151228416.0	1857941504.0	151760896.0	1954967552.0	4074565.0	20028129.0	1542.0	266.0	3459062.0	15724072.0	566.0	218.0	/scratch1/btsheal/work/3b/fb3721b40035ae46141ce823c7d091			Yeast.005.001	cpu	8	2
86/c59e63	75	2191491.pbs02	similarity_chunk	Yeast.007.001/2	similarity_chunk (Yeast.007.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595892780	1618595896600	1618595991581	98801	94423		99.5	0.1	152854528.0	1859514368.0	152854528.0	1918398464.0	5446001.0	34274607.0	1627.0	371.0	4830519.0	29970044.0	515.0	268.0	/scratch1/btsheal/work/86/c59e63148c37cf52d2cabd5dc7ed0c			Yeast.007.001	cpu	8	2
09/1a3334	65	2191475.pbs02	similarity_chunk	Yeast.008.001/1	similarity_chunk (Yeast.008.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595865987	1618595871616	1618596001563	135576	129295		99.1	0.1	155131904.0	1860292608.0	155131904.0	1919012864.0	6123625.0	44824763.0	1669.0	437.0	5508120.0	40519852.0	669.0	307.0	/scratch1/btsheal/work/09/1a3334197eab9ade762f2dce06ef4b			Yeast.008.001	cpu	8	2
43/8942d0	74	2191490.pbs02	similarity_chunk	Yeast.007.001/1	similarity_chunk (Yeast.007.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595889838	1618595896597	1618596001597	111759	104109		99.2	0.1	153464832.0	1859878912.0	153464832.0	1955217408.0	5446049.0	35843638.0	1627.0	371.0	4830519.0	31539056.0	448.0	253.0	/scratch1/btsheal/work/43/8942d0f7b543a1e4d094abeed6b68a			Yeast.007.001	cpu	8	2
11/f17f0e	73	2191493.pbs02	similarity_chunk	Yeast.007.001/0	similarity_chunk (Yeast.007.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595895759	1618595901606	1618596001616	105857	97544		99.5	0.1	153096192.0	1859497984.0	153096192.0	1955217408.0	5445979.0	35041204.0	1627.0	371.0	4830519.0	30736636.0	769.0	281.0	/scratch1/btsheal/work/11/f17f0ed5960ba5f6bb8aa6db15f6ef			Yeast.007.001	cpu	8	2
3c/4b7931	76	2191494.pbs02	similarity_chunk	Yeast.007.001/3	similarity_chunk (Yeast.007.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595898799	1618595906590	1618596001633	102834	98070		99.5	0.1	152735744.0	1859534848.0	152920064.0	1955217408.0	5446022.0	32750545.0	1627.0	371.0	4830519.0	28445976.0	555.0	243.0	/scratch1/btsheal/work/3c/4b79317148b6f9ef04ddb006ee2649			Yeast.007.001	cpu	8	2
15/df6262	64	2191478.pbs02	similarity_chunk	Yeast.008.001/0	similarity_chunk (Yeast.008.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595868868	1618595876573	1618596006564	137696	132967		99.5	0.1	154206208.0	1860317184.0	154304512.0	1955340288.0	6123632.0	43817533.0	1667.0	435.0	5508120.0	39512640.0	839.0	334.0	/scratch1/btsheal/work/15/df62628b50b84c8bf4e111a638a224			Yeast.008.001	cpu	8	2
d6/f3b7f7	77	2191495.pbs02	similarity_chunk	Yeast.007.001/4	similarity_chunk (Yeast.007.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595902480	1618595912482	1618596006598	104118	97215		99.5	0.1	152686592.0	1859809280.0	152686592.0	1955217408.0	5445930.0	35773875.0	1627.0	371.0	4830519.0	31469308.0	764.0	344.0	/scratch1/btsheal/work/d6/f3b7f7e0c5bdc7bfcc55392d4c1ac3			Yeast.007.001	cpu	8	2
1b/d12f9e	78	2191496.pbs02	similarity_chunk	Yeast.007.001/5	similarity_chunk (Yeast.007.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595905545	1618595912485	1618596006618	101073	95127		99.6	0.1	151945216.0	1859715072.0	152137728.0	1955217408.0	5445996.0	35451839.0	1626.0	370.0	4830519.0	31147280.0	812.0	267.0	/scratch1/btsheal/work/1b/d12f9eca822ed5ba8ad62573c92008			Yeast.007.001	cpu	8	2
0b/eb299b	79	2191497.pbs02	similarity_chunk	Yeast.007.001/7	similarity_chunk (Yeast.007.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595908593	1618595912489	1618596006636	98043	90443		99.4	0.1	153001984.0	1859682304.0	153001984.0	1918533632.0	5445979.0	32012062.0	1627.0	362.0	4830519.0	27707544.0	729.0	327.0	/scratch1/btsheal/work/0b/eb299bca2d67def83f326c35089339			Yeast.007.001	cpu	8	2
58/adfdd1	68	2191479.pbs02	similarity_chunk	Yeast.008.001/3	similarity_chunk (Yeast.008.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595871760	1618595881572	1618596011565	139805	134353		99.0	0.1	153632768.0	1860472832.0	153632768.0	1955344384.0	6123599.0	44553192.0	1669.0	437.0	5508120.0	40248280.0	855.0	417.0	/scratch1/btsheal/work/58/adfdd136207ecec202bd7fa842ac4b			Yeast.008.001	cpu	8	2
0c/824965	67	2191480.pbs02	similarity_chunk	Yeast.008.001/2	similarity_chunk (Yeast.008.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595874744	1618595881576	1618596011584	136840	132187		99.6	0.1	153903104.0	1860513792.0	154382336.0	1919320064.0	6123620.0	43473044.0	1668.0	436.0	5508120.0	39168140.0	685.0	1328.0	/scratch1/btsheal/work/0c/824965e3dc6ce9952a96208852adfe			Yeast.008.001	cpu	8	2
c0/1afc92	69	2191481.pbs02	similarity_chunk	Yeast.008.001/4	similarity_chunk (Yeast.008.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595877759	1618595881580	1618596016563	138804	132285		99.5	0.1	156372992.0	1860575232.0	156372992.0	1919295488.0	6123620.0	42850607.0	1668.0	436.0	5508120.0	38545708.0	843.0	370.0	/scratch1/btsheal/work/c0/1afc92a9deb27f23c7b29b64fa576a			Yeast.008.001	cpu	8	2
dc/f18702	72	2191484.pbs02	similarity_chunk	Yeast.008.001/7	similarity_chunk (Yeast.008.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595886631	1618595891586	1618596016588	129957	124808		99.5	0.1	153276416.0	1860587520.0	153313280.0	1955344384.0	6123578.0	40907391.0	1668.0	434.0	5508120.0	36602504.0	814.0	329.0	/scratch1/btsheal/work/dc/f18702f085d2e0ae2c97530a50f42d			Yeast.008.001	cpu	8	2
93/37cbff	80	2191498.pbs02	similarity_chunk	Yeast.007.001/6	similarity_chunk (Yeast.007.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595911529	1618595916612	1618596016606	105077	97563		99.4	0.1	152252416.0	1859936256.0	152252416.0	1955217408.0	5446024.0	32410925.0	1627.0	371.0	4830519.0	28106352.0	753.0	405.0	/scratch1/btsheal/work/93/37cbffeb1b1368c49ff3cbb5c73c81			Yeast.007.001	cpu	8	2
81/d3d232	70	2191482.pbs02	similarity_chunk	Yeast.008.001/5	similarity_chunk (Yeast.008.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595880664	1618595886584	1618596021567	140903	133568		99.6	0.1	155770880.0	1860509696.0	155770880.0	1919229952.0	6123627.0	44338648.0	1669.0	437.0	5508120.0	40033736.0	841.0	357.0	/scratch1/btsheal/work/81/d3d23256bcad54833ceab98109388d			Yeast.008.001	cpu	8	2
af/971209	71	2191483.pbs02	similarity_chunk	Yeast.008.001/6	similarity_chunk (Yeast.008.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-cpu	1	86400000			1	1618595883727	1618595891582	1618596021586	137859	132858		99.4	0.1	153780224.0	1860739072.0	153780224.0	1919459328.0	6123633.0	44066853.0	1666.0	435.0	5508120.0	39761952.0	821.0	406.0	/scratch1/btsheal/work/af/9712094b2398f8f97f9f1d833d1bff			Yeast.008.001	cpu	8	2
20/843597	8	2196633.pbs02	similarity_chunk	Yeast.004.001/2	similarity_chunk (Yeast.004.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613590252	1618613591245	1618613600630	10378	3720		120.1	0.1	423239680.0	12158652416.0	423239680.0	12284481536.0	4079659.0	14870700.0	3070.0	298.0	2793768.0	10574712.0	1446.0	54.0	/scratch1/btsheal/work/20/843597105467b32de9ff1a0d8c2650			Yeast.004.001	v100	8	2
fa/597395	7	2196634.pbs02	similarity_chunk	Yeast.004.001/1	similarity_chunk (Yeast.004.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613593323	1618613600659	1618613600665	7342	3465		121.0	0.1	427053056.0	12159700992.0	427053056.0	12285530112.0	4079310.0	13907866.0	3069.0	295.0	2793768.0	9604464.0	1560.0	50.0	/scratch1/btsheal/work/fa/5973954b58febf573e4f58802b3baf			Yeast.004.001	v100	8	2
f2/80aa7c	9	2196635.pbs02	similarity_chunk	Yeast.004.001/0	similarity_chunk (Yeast.004.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613596328	1618613600681	1618613605624	9296	3469		123.0	0.1	424099840.0	12159700992.0	424099840.0	12285530112.0	4079538.0	13995422.0	3071.0	295.0	2793768.0	9692020.0	1495.0	67.0	/scratch1/btsheal/work/f2/80aa7ccbdf3cf07287d3dabd260f43			Yeast.004.001	v100	8	2
df/924f1d	21	2196636.pbs02	similarity_chunk	Yeast.004.001/4	similarity_chunk (Yeast.004.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613599284	1618613605642	1618613610629	11345	3336		124.9	0.1	423325696.0	12158062592.0	423325696.0	12216782848.0	4079337.0	14845746.0	3071.0	294.0	2789672.0	10542352.0	1498.0	75.0	/scratch1/btsheal/work/df/924f1d5360ab73dc920b6e597f2d81			Yeast.004.001	v100	8	2
4c/1d41b3	22	2196637.pbs02	similarity_chunk	Yeast.004.001/5	similarity_chunk (Yeast.004.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618613602392	1618613610649	1618613610655	8263	3714		121.8	0.1	424529920.0	12158648320.0	424529920.0	12284477440.0	4079563.0	16986526.0	3065.0	295.0	2789672.0	12683128.0	1361.0	53.0	/scratch1/btsheal/work/4c/1d41b367caa2299b5cd4d20c19c77d			Yeast.004.001	v100	8	2
